project,className,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WMC,NOA,NOPA,NOP,McCABE,BUSWEIMER
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyEmptyAbstractMethod,9,50.50943744979711,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.321755051612854
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSingleline,190,1170.7233942372977,56,0,20,10,4,1,582,534,48,52,0.02857142857142857,10,0.14583333333333334,0,0,2.0,36,4,0,2,64,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyLineBreakBefore,68,335.24464983052735,3,4,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,12,0.16075491905212402
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyNameForOneLiners,18,147.99145911023922,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9733496308326721
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneOrSinglelineLambda,49,81.29522122906572,1,2,0,0,10,2,0,0,0,0,1.0,0,0.0,0,0,0.0,1,10,0,0,1,0.0923641100525856
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyLeft,170,437.1065444020488,6,0,4,4,1,1,1,1,0,0,-2.0,2,0.0,0,0,0.0,2,1,1,0,12,0.057495079934597015
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyAloneLambda,47,81.29522122906572,1,2,0,0,10,2,0,0,0,0,1.0,0,0.0,0,0,0.0,1,10,0,0,1,0.08909197896718979
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.rightcurly.InputRightCurlyDoWhile,97,492.72763107935464,16,1,6,6,0,0,45,45,0,0,-0.25,0,0.0,0,0,0.0,10,0,0,0,23,4.5751023571938276E-4
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefault,244,472.9802973709482,25,1,3,3,0,0,231,231,0,0,-0.1,0,0.0,0,0,0.0,22,0,0,0,70,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptycatchblock.InputEmptyCatchBlockDefault,244,472.9802973709482,25,1,3,3,0,0,231,231,0,0,-0.1,0,0.0,0,0,0.0,22,0,0,0,70,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBraces,119,420.76712546947056,15,0,7,7,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,0,0.0,8,0,0,0,17,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineLambda,10,32.9530550090939,0,0,0,0,4,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,4,0,0,0,0.6786360144615173
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesConditional,61,18.420680743952367,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.2811484932899475
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops,123,408.5709769051381,35,0,14,14,1,1,209,208,1,15,-0.02631578947368421,20,0.07142857142857142,0,4,14.0,21,2,0,2,43,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements,117,641.2374032129368,20,0,8,8,1,1,66,66,0,0,-0.2,12,0.0,0,0,0.0,12,1,0,0,40,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesEmptyDefault,19,62.93713610639664,2,0,0,0,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,0,3,0.5999093651771545
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBraces,119,420.76712546947056,15,0,7,7,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,0,0.0,8,0,0,0,17,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineLambda,10,32.9530550090939,0,0,0,0,4,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,4,0,0,0,0.6786360144615173
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesConditional,61,18.420680743952367,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.2811484932899475
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesNoBodyLoops,123,408.5709769051381,35,0,14,14,1,1,209,208,1,15,-0.02631578947368421,20,0.07142857142857142,0,4,14.0,21,2,0,2,43,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesSingleLineStatements,117,641.2374032129368,20,0,8,8,1,1,66,66,0,0,-0.2,12,0.0,0,0,0.0,12,1,0,0,40,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.needbraces.InputNeedBracesEmptyDefault,19,62.93713610639664,2,0,0,0,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,0,3,0.5999093651771545
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.avoidnestedblocks.InputAvoidNestedBlocksDefault,63,182.6282391463938,2,0,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,4,0.5823146104812622
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.avoidnestedblocks.InputAvoidNestedBlocksDefault,63,182.6282391463938,2,0,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,4,0.5823146104812622
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyIgnoreEnums,16,26.390573296152585,0,0,0,0,2,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,2,0,0,0,0.3512839674949646
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyDefault3,170,437.1065444020488,6,0,4,4,1,1,1,1,0,0,-2.0,2,0.0,0,0,0.0,2,1,1,0,12,0.05582675337791443
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyLineBreakAfter,74,335.24464983052735,3,4,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,12,0.17207497358322144
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyEolSwitch,70,227.1717121089289,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.04789285361766815
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNewLineOptionWithLambda,18,32.9530550090939,0,0,0,0,4,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,4,0,0,0,0.6827731728553772
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyAnnotations,67,138.75485643990186,3,4,0,0,1,1,3,3,0,0,-2.0,2,0.3333333333333333,0,0,0.0,3,1,0,1,6,0.38260915875434875
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNlowSwitch,53,186.78363313970843,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.31595486402511597
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMissingBraces,119,420.76712546947056,15,0,7,7,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,0,0.0,8,0,0,0,17,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyDefault,52,96.25369004275146,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,0,0,0.009425983764231205
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyFirstLine,4,3.295836866004329,0,4,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.05560435727238655
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNlSwitch,56,186.78363313970843,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.3209937512874603
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMethod,89,207.71827403560843,23,0,0,0,1,1,253,253,0,0,-0.09523809523809523,22,0.043478260869565216,0,0,0.0,23,1,0,0,23,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyCoverageIncrease,74,163.77387279857692,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,0,0,0.03070833906531334
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyIgnoreEnums,16,26.390573296152585,0,0,0,0,2,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,2,0,0,0,0.3512839674949646
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyDefault3,170,437.1065444020488,6,0,4,4,1,1,1,1,0,0,-2.0,2,0.0,0,0,0.0,2,1,1,0,12,0.05582675337791443
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyLineBreakAfter,74,335.24464983052735,3,4,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,12,0.17207497358322144
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyEolSwitch,70,227.1717121089289,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.04789285361766815
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNewLineOptionWithLambda,18,32.9530550090939,0,0,0,0,4,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,4,0,0,0,0.6827731728553772
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyAnnotations,67,138.75485643990186,3,4,0,0,1,1,3,3,0,0,-2.0,2,0.3333333333333333,0,0,0.0,3,1,0,1,6,0.38260915875434875
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNlowSwitch,53,186.78363313970843,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.31595486402511597
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMissingBraces,119,420.76712546947056,15,0,7,7,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,0,0.0,8,0,0,0,17,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyDefault,52,96.25369004275146,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,0,0,0.009425983764231205
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyFirstLine,4,3.295836866004329,0,4,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.05560435727238655
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyNlSwitch,56,186.78363313970843,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.3209937512874603
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyMethod,89,207.71827403560843,23,0,0,0,1,1,253,253,0,0,-0.09523809523809523,22,0.043478260869565216,0,0,0.0,23,1,0,0,23,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.leftcurly.InputLeftCurlyCoverageIncrease,74,163.77387279857692,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,0,0,0,0.03070833906531334
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic,87,356.64166860227334,3,3,0,0,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,4,0.023781530559062958
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockDefault,91,235.4765100656167,7,0,2,1,0,0,10,10,0,2,-0.3333333333333333,0,0.0,0,0,1.0,5,0,0,0,10,2.3190783394966274E-4
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockCase,36,112.28984325071113,3,0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,0,1.0,2,0,0,0,4,0.010175867937505245
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic2,38,218.34136187638276,4,3,2,2,0,0,1,1,0,1,0.0,0,0.0,0,0,0.0,2,0,0,0,9,0.27682164311408997
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic,87,356.64166860227334,3,3,0,0,1,1,3,3,0,0,-2.0,3,0.0,0,0,0.0,3,1,0,1,4,0.023781530559062958
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockDefault,91,235.4765100656167,7,0,2,1,0,0,10,10,0,2,-0.3333333333333333,0,0.0,0,0,1.0,5,0,0,0,10,2.3190783394966274E-4
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockCase,36,112.28984325071113,3,0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,0,1.0,2,0,0,0,4,0.010175867937505245
checkstyle,com.puppycrawl.tools.checkstyle.checks.blocks.emptyblock.InputEmptyBlockSemantic2,38,218.34136187638276,4,3,2,2,0,0,1,1,0,1,0.0,0,0.0,0,0,0.0,2,0,0,0,9,0.27682164311408997
checkstyle,com.puppycrawl.tools.checkstyle.checks.arraytypestyle.InputArrayTypeStyle,45,252.3055737238201,2,0,0,0,3,2,1,1,0,0,-2.0,1,0.0,0,0,0.0,2,3,0,3,2,0.09319297224283218
checkstyle,com.puppycrawl.tools.checkstyle.checks.arraytypestyle.InputArrayTypeStyle,45,252.3055737238201,2,0,0,0,3,2,1,1,0,0,-2.0,1,0.0,0,0,0.0,2,3,0,3,2,0.09319297224283218
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInSwitchBlock,305,554.7363915174888,23,0,8,8,0,0,105,105,0,3,-0.12087912087912088,0,0.0,0,0,0.0,15,0,0,0,37,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInEmptyBlock,110,274.6843012485039,8,0,0,0,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,0,0.0,8,0,0,0,18,0.07425285130739212
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationNoNpe,32,74.08050825970243,0,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.994076669216156
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode,158,466.72616200519434,24,1,7,2,1,1,136,136,0,1,-0.125,17,0.0,0,0,0.3333333333333333,17,1,0,1,24,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock,568,1416.0259285430036,134,2,60,60,0,0,2701,2701,0,14,-0.022450532724505326,0,0.0,0,1,0.0,74,0,0,0,107,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationJavadoc,21,67.00084996770707,1,0,0,0,2,2,0,0,0,0,1.0,1,0.0,0,0,0.0,1,2,0,0,1,0.994817316532135
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInMultiblockStructures,131,17.577796618689757,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.048010487109422684
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationAfterAnnotation,57,18.420680743952367,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,1,0,0,0.08666931092739105
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInSwitchBlock,305,554.7363915174888,23,0,8,8,0,0,105,105,0,3,-0.12087912087912088,0,0.0,0,0,0.0,15,0,0,0,37,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInEmptyBlock,110,274.6843012485039,8,0,0,0,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,0,0.0,8,0,0,0,18,0.07425285130739212
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationNoNpe,32,74.08050825970243,0,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.994076669216156
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationSurroundingCode,158,466.72616200519434,24,1,7,2,1,1,136,136,0,1,-0.125,17,0.0,0,0,0.3333333333333333,17,1,0,1,24,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationCommentIsAtTheEndOfBlock,568,1416.0259285430036,134,2,60,60,0,0,2701,2701,0,14,-0.022450532724505326,0,0.0,0,1,0.0,74,0,0,0,107,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationJavadoc,21,67.00084996770707,1,0,0,0,2,2,0,0,0,0,1.0,1,0.0,0,0,0.0,1,2,0,0,1,0.994817316532135
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationInMultiblockStructures,131,17.577796618689757,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.048010487109422684
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.commentsindentation.InputCommentsIndentationAfterAnnotation,57,18.420680743952367,0,0,0,0,1,1,0,0,0,0,1.0,0,NaN,0,0,0.0,0,1,1,0,0,0.08666931092739105
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidTryIndent,96,417.72832174915817,3,0,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSynchronizedMethod,21,257.5729366227363,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.8773254156112671
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidArrayInitIndent,116,516.9174541082974,4,0,1,1,15,3,3,3,0,1,-1.0,0,0.0,0,0,1.0,3,15,0,1,3,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationChainedMethods,25,103.29756223690009,3,0,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.2214241623878479
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSwitchCustom,42,381.8850454111147,2,0,0,0,3,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,3,0,3,6,0.0251374039798975
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationArrays,71,439.87671256813866,1,0,0,0,4,2,0,0,0,0,1.0,0,0.0,0,0,0.0,1,4,0,0,2,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryResourcesNotStrict,183,425.0730871151485,14,10,11,11,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,8,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentation15Extensions,49,50.84886128556713,2,0,0,0,1,1,1,1,0,0,-2.0,1,0.5,0,0,0.0,2,1,0,0,3,0.6627259850502014
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSeparatedStatementWithSpaces,10,5.545177444479562,0,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidBlockIndent,153,401.9932313711428,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidDotIndent,92,371.7592894956987,3,2,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationEmptyArray,21,84.63265259078787,2,2,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.9866257309913635
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidArrayInitDefaultIndent,113,536.8189942666613,3,0,1,1,15,4,1,1,0,1,0.0,0,0.0,0,0,1.0,2,15,0,1,2,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidForIndent,89,509.00377129538106,4,0,2,2,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5,1.595051580807194E-4
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidDoWhileIndent,89,397.05962015887906,3,0,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,5,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidMethodIndent,194,834.5566637857185,36,1,14,0,0,0,231,231,0,3,-0.08571428571428572,0,0.0,0,0,0.2,22,0,0,0,34,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationUseTabs,32,362.10410455730664,2,0,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.4462142884731293
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidClassDefIndent,165,254.93279158308047,0,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.9686949849128723
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationAnnotationScopeIndentationCheck,54,48.71235900357477,0,1,0,0,3,2,0,0,0,0,1.0,0,NaN,0,0,0.0,0,3,2,0,0,0.34752702713012695
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationAnnotationClosingParenthesisEndsInSameIndentationAsOpening,48,10.75055681536833,0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.9713449478149414
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationAnonymousClassInMethodCurlyOnNewLine,77,368.04782239086444,7,4,0,0,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,14,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidCommaIndent,46,497.8821054632987,4,0,1,1,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,5,0.04271099716424942
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidAnonymousClassIndent,31,346.3267836870373,5,2,3,3,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,8,0.2557545602321625
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationBraceAdjustment,31,347.55211989194913,2,0,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.7098583579063416
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationMethodCStyle,28,277.7961140361922,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.43722784519195557
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationStrictCondition,14,53.330220922341205,3,1,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,1.0,2,0,0,0,2,0.7991907596588135
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidLabelIndent,46,412.71806110773446,3,0,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.033499959856271744
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidAssignIndent,76,541.9417635757648,8,0,2,2,4,2,15,15,0,2,-0.3,1,0.1,0,0,0.0,6,5,0,4,9,7.846712251193821E-4
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InnerAnonClass,157,3.295836866004329,0,5,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.4671657681465149
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidBlockIndent,195,774.5420587548174,9,2,1,1,1,1,28,28,0,0,-0.3333333333333333,8,0.0,0,0,0.0,8,1,0,0,15,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationTryWithResourcesStrict,184,400.90923510433447,14,10,11,11,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,8,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationClassesMethods,73,411.5020465945048,2,1,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.003914483357220888
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationLambda1,226,232.67177977671682,5,8,0,0,1,1,10,10,0,0,-0.6666666666666666,5,0.0,0,0,0.0,5,1,0,0,6,0.0035173753276467323
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidLabelWithWhileLoopIndent,23,270.85481761480554,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.9337019920349121
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidClassDefIndent,195,242.12125019481056,0,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.9909812808036804
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationInvalidIfIndent,263,566.1350119565574,11,0,2,2,0,0,36,36,0,0,-0.2857142857142857,0,0.0,0,0,0.0,9,0,0,0,16,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationValidIfIndent,260,510.3236586521619,7,0,3,3,0,0,6,6,0,1,-0.6666666666666666,0,0.0,0,0,0.0,4,0,0,0,12,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationFromGuava2,126,771.7391853611854,21,4,7,1,0,0,91,91,0,4,-0.11538461538461539,0,0.0,0,0,1.0,14,0,0,0,27,0.0
checkstyle,com.puppycrawl.tools.checkstyle.checks.indentation.indentation.InputIndentationSynchronizedStatement,28,323.71684969245655,1,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0.0,1,1,0,1,3,0.19638493657112122
