project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/SingletonIteratorTest.java,org.apache.commons.collections4.iterators.SingletonIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/SingletonIterator.java,org.apache.commons.collections4.iterators.SingletonIterator,0.9111111111111112,45.0,0.9545454545454546,1,1,0,0,0,0,1,0,126,871.2502145336068,6,2,0,0,4,2,4,0,11,11,0.6,1,0.5416666666666666,1,1,0.0,6,4,0,4,22,0.0,113,586.8006291100568,30,3,22,22,1,1,25,22,3,4,-0.14285714285714285,5,0.375,0,2,0.0,8,1,0,1,14,0.0,0,0,0,0,0,0,0,0,0.949860374132792,0.7485603913664818
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ObjectArrayListIteratorTest.java,org.apache.commons.collections4.iterators.ObjectArrayListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ObjectArrayListIterator.java,org.apache.commons.collections4.iterators.ObjectArrayListIterator,0.6491228070175439,57.0,0.6153846153846154,1,1,0,0,1,0,0,0,199,1702.7469620903837,16,2,5,5,1,1,49,43,6,7,-0.06666666666666668,7,0.3636363636363637,0,0,0.0,11,1,0,1,35,0.0,117,721.5755710027955,23,3,17,17,0,0,15,15,0,2,-0.3,0,0.0,0,1,2.0,6,0,0,0,16,0.0,0,0,0,0,0,0,0,0,0.95470162413337,0.6149336596330007
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/BoundedIteratorTest.java,org.apache.commons.collections4.iterators.BoundedIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/BoundedIterator.java,org.apache.commons.collections4.iterators.BoundedIterator,0.96,75.0,0.96875,1,1,0,0,0,0,0,1,136,1338.6461227921452,14,2,8,8,4,2,1,0,14,15,1.0,0,0.6666666666666666,1,1,0.0,6,4,0,4,22,0.0,370,1518.4762342589304,103,7,85,85,2,2,48,0,105,111,0.6911764705882353,10,0.4444444444444444,6,6,0.0,18,2,0,2,55,0.0,0,0,0,0,0,0,0,0,0.8815581202507019,0.7079991458190812
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/PeekingIteratorTest.java,org.apache.commons.collections4.iterators.PeekingIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/PeekingIterator.java,org.apache.commons.collections4.iterators.PeekingIterator,0.7682926829268293,82.0,0.8974358974358975,1,1,0,0,0,0,0,0,161,1268.6278917250047,16,2,8,8,4,3,6,0,22,22,0.7142857142857143,1,0.5625,2,2,0.0,8,4,0,4,28,0.0,144,528.2055834101433,53,7,42,21,2,2,53,51,2,8,-0.04444444444444445,9,0.18181818181818185,0,4,3.0,11,2,0,2,18,0.0,0,0,0,0,0,0,0,0,0.8121207505464554,0.7436135763471777
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ArrayListIteratorTest.java,org.apache.commons.collections4.iterators.ArrayListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ArrayListIterator.java,org.apache.commons.collections4.iterators.ArrayListIterator,0.7288135593220338,59.0,0.7307692307692307,1,1,0,0,1,0,0,0,209,1762.3951606962196,16,3,5,5,1,1,49,43,6,7,-0.06666666666666668,7,0.3636363636363637,0,0,2.0,11,1,0,1,35,0.0,120,736.8003542831062,24,3,17,17,0,0,21,21,0,2,-0.26666666666666666,0,0.0,0,0,2.0,7,0,0,0,18,0.0,0,0,0,0,0,0,0,0,0.9473822225223888,0.6930853596755436
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/SingletonListIteratorTest.java,org.apache.commons.collections4.iterators.SingletonListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/SingletonListIterator.java,org.apache.commons.collections4.iterators.SingletonListIterator,0.9111111111111112,90.0,1.0,1,1,0,0,0,0,1,0,181,1127.0452955209478,11,2,0,0,4,2,19,0,36,36,0.5777777777777777,2,0.5,3,3,0.0,11,4,0,4,38,0.0,139,596.0574532168918,29,3,21,21,1,1,25,22,3,4,-0.14285714285714285,5,0.375,0,1,0.0,8,1,0,1,15,0.0,0,0,0,0,0,0,0,0,0.9520434791391548,0.7707391157746315
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/PushbackIteratorTest.java,org.apache.commons.collections4.iterators.PushbackIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/PushbackIterator.java,org.apache.commons.collections4.iterators.PushbackIterator,0.7941176470588235,34.0,0.8,1,1,0,0,0,0,0,0,109,901.6605378083597,12,3,6,6,2,2,7,0,8,8,0.3,3,0.5833333333333334,1,1,0.0,6,2,0,2,13,0.0,120,427.97209541842375,41,6,31,5,2,2,44,43,1,8,-0.027777777777777776,9,0.15,0,3,1.1666666666666667,10,2,0,2,15,0.0,0,0,0,0,0,0,0,0,0.8113939613103867,0.6955009341239929
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,org.apache.commons.collections4.iterators.LoopingIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/LoopingIterator.java,org.apache.commons.collections4.iterators.LoopingIterator,0.9142857142857144,35.0,1.0,1,1,0,0,0,0,0,0,128,1329.8499253877874,15,4,9,9,2,2,3,0,12,12,0.7,2,0.6666666666666666,2,2,0.0,6,2,0,2,18,0.0,202,762.6802044004975,47,6,39,39,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,9,0.0,8,0,0,0,24,0.0,0,0,0,0,0,0,0,0,0.9174027343591056,0.7045235112309456
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,org.apache.commons.collections4.iterators.LazyIteratorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/LazyIteratorChain.java,org.apache.commons.collections4.iterators.LazyIteratorChain,0.8545454545454545,55.0,1.0,1,1,0,0,0,0,0,1,152,1626.784578898324,14,1,9,9,4,3,4,0,6,7,0.5,1,0.5,1,1,8.0,5,4,0,4,20,0.0,201,920.3839871588685,57,6,44,44,4,2,67,56,11,13,0.015151515151515154,3,0.3076923076923077,0,2,0.0,13,4,0,0,34,0.0,0,0,0,0,0,0,0,0,0.8627972245216371,0.6769500007996192
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/IteratorEnumerationTest.java,org.apache.commons.collections4.iterators.IteratorEnumerationTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorEnumeration.java,org.apache.commons.collections4.iterators.IteratorEnumeration,0.9090909090909092,11.0,0.6,1,1,0,0,0,0,0,0,96,506.863726969774,8,2,2,2,1,1,5,0,10,10,0.5,1,0.8333333333333334,1,1,0.0,6,1,0,1,12,0.0,53,166.07954568008915,10,5,9,9,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.0010418344754725695,0,0,0,0,0,0,0,0,0.9516782661279044,0.6084745526313782
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ArrayIteratorTest.java,org.apache.commons.collections4.iterators.ArrayIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ArrayIterator.java,org.apache.commons.collections4.iterators.ArrayIterator,0.5211267605633803,71.0,0.8064516129032258,0,1,0,0,0,0,0,0,204,1448.4478959703988,16,3,5,1,4,2,34,13,21,22,0.26666666666666666,2,0.3636363636363637,2,2,0.6666666666666666,11,4,0,0,29,0.0,86,585.8716317285532,19,2,12,12,1,1,20,19,1,2,-0.26666666666666666,5,0.2857142857142857,0,0,0.0,7,1,0,0,15,0.0,0,0,0,0,0,0,0,0,0.9515269615433432,0.7670874510492597
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/CollatingIteratorTest.java,org.apache.commons.collections4.iterators.CollatingIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/CollatingIterator.java,org.apache.commons.collections4.iterators.CollatingIterator,0.7336956521739131,184.0,0.8190476190476189,1,1,0,0,0,0,0,0,399,3141.141801292452,59,8,37,2,5,5,164,97,67,75,0.2571428571428571,4,0.24545454545454545,2,2,1.7142857142857142,22,5,0,5,72,0.0,260,1229.4444764245634,86,5,73,73,4,2,23,0,55,55,0.6515151515151515,2,0.5576923076923077,4,7,0.0,13,4,0,4,29,0.0,0,0,0,0,0,0,0,0,0.8478535142811862,0.3056982298451028
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,org.apache.commons.collections4.iterators.IteratorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorChain.java,org.apache.commons.collections4.iterators.IteratorChain,0.5408163265306123,98.0,0.7678571428571429,1,1,0,0,0,0,0,0,280,2596.956590922711,34,4,20,5,4,3,72,53,19,25,0.15384615384615385,3,0.2857142857142857,1,1,4.25,14,4,0,4,45,0.0,178,1021.408097440132,54,6,44,44,4,2,38,31,7,8,-0.027777777777777776,2,0.325,0,4,0.0,10,4,0,0,23,0.0,0,0,0,0,0,0,0,0,0.8806932951722827,0.5920076578855514
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIteratorTest.java,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIterator.java,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,0.9714285714285714,35.0,1.0,1,1,0,0,0,0,0,0,111,652.8747125241601,16,2,6,6,1,1,17,0,28,28,0.5277777777777778,2,0.8,2,2,0.0,10,1,0,1,22,0.0,97,347.2517263777127,27,7,18,18,0,0,36,36,0,4,-0.14285714285714285,0,0.0,0,1,0.0,9,0,0,0,21,0.0,0,0,0,0,0,0,0,0,0.8548938482999802,0.6632920040024651
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java,org.apache.commons.collections4.iterators.NodeListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/NodeListIterator.java,org.apache.commons.collections4.iterators.NodeListIterator,0.6444444444444445,45.0,0.9375,0,0,0,0,0,0,1,0,90,742.898328830169,9,4,4,4,2,2,4,0,6,6,0.3333333333333333,2,0.6,1,1,0.0,5,2,0,2,16,0.00011198778520338235,137,588.6226096409698,22,6,10,10,2,2,54,42,12,12,0.01818181818181818,8,0.3333333333333333,0,0,0.0,12,2,0,2,23,0.0,0,0,0,0,0,0,0,0,0.8259785175323486,0.8936472982168198
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,org.apache.commons.collections4.iterators.ObjectGraphIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ObjectGraphIterator.java,org.apache.commons.collections4.iterators.ObjectGraphIterator,0.90625,96.0,1.0,1,1,0,0,0,0,0,0,254,2474.886276778515,23,5,15,3,7,5,10,0,18,18,0.5238095238095238,0,0.375,1,1,2.0,8,7,0,7,31,0.0,437,1440.664017165393,110,6,91,91,5,3,135,99,36,36,0.1176470588235294,3,0.37894736842105264,1,16,0.0,19,5,0,0,43,0.0,0,0,0,0,0,0,0,0,0.8035434260964394,0.5445244725673429
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/UnmodifiableIteratorTest.java,org.apache.commons.collections4.iterators.UnmodifiableIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/UnmodifiableIterator.java,org.apache.commons.collections4.iterators.UnmodifiableIterator,0.8571428571428571,21.0,1.0,1,1,0,0,0,0,0,0,85,548.1960924348351,7,2,2,2,1,1,4,0,6,6,0.3333333333333333,1,0.8,0,0,0.0,5,1,0,1,12,0.0,83,327.1672184548188,21,6,14,14,2,2,18,15,3,4,-0.13333333333333333,5,0.2857142857142857,0,1,0.0,7,2,0,0,17,0.000495301210321486,0,0,0,0,0,0,0,0,0.8129868805408478,0.702953611101423
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,org.apache.commons.collections4.splitmap.TransformedSplitMapTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/splitmap/TransformedSplitMap.java,org.apache.commons.collections4.splitmap.TransformedSplitMap,0.4307692307692308,65.0,0.43333333333333335,1,1,0,0,1,0,0,0,219,2201.3501523298714,36,8,25,2,3,3,47,39,8,14,0.08888888888888889,4,0.21212121212121213,0,0,0.9166666666666666,11,3,0,3,41,0.0,179,896.4807685699952,54,9,46,46,3,3,27,26,1,4,-0.14285714285714285,3,0.16666666666666666,0,4,1.0,8,3,0,3,21,0.0,0,0,0,0,0,0,0,0,0.7791299576109106,0.5361621265328722
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/FixedOrderComparatorTest.java,org.apache.commons.collections4.comparators.FixedOrderComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/FixedOrderComparator.java,org.apache.commons.collections4.comparators.FixedOrderComparator,0.5589519650655022,229.0,0.9047619047619048,1,1,0,0,0,0,0,0,299,3035.1882689477247,27,5,15,5,6,6,42,18,24,29,0.3272727272727273,1,0.2777777777777778,2,2,2.6666666666666665,12,6,1,5,45,0.0,244,1302.2767123575948,45,6,34,4,1,1,55,55,0,4,-0.13333333333333333,11,0.0,0,2,0.5,11,1,0,1,23,0.0,0,0,0,0,0,0,0,0,0.8264476557572683,0.6487659568136389
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/TransformingComparatorTest.java,org.apache.commons.collections4.comparators.TransformingComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/TransformingComparator.java,org.apache.commons.collections4.comparators.TransformingComparator,0.6164383561643836,73.0,1.0,0,1,0,0,0,0,0,0,132,1250.5426980530895,10,4,5,1,3,3,0,0,10,10,1.0,1,0.6,2,2,1.0,5,3,0,3,16,0.0,90,304.4163877935029,12,6,7,7,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,11,0.0,0,0,0,0,0,0,0,0,0.8461302757263184,0.5927668333053588
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ComparatorChainTest.java,org.apache.commons.collections4.comparators.ComparatorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ComparatorChain.java,org.apache.commons.collections4.comparators.ComparatorChain,0.5838509316770186,161.0,0.7532467532467533,1,1,0,0,0,0,0,1,349,3442.458061848995,45,6,27,3,4,4,99,45,54,61,0.3235294117647059,4,0.2916666666666667,2,3,1.75,18,4,0,4,55,0.0,229,1259.5622137732605,34,5,24,2,0,0,45,45,0,5,-0.1111111111111111,0,0.0,0,3,0.5,10,0,0,0,23,0.0,0,0,0,0,0,0,0,0,0.8439600600136651,0.7012356668710709
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ComparableComparatorTest.java,org.apache.commons.collections4.comparators.ComparableComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ComparableComparator.java,org.apache.commons.collections4.comparators.ComparableComparator,0.7083333333333334,24.0,0.875,0,0,0,0,0,0,0,0,130,1500.118581455362,9,2,4,4,1,1,10,10,0,0,-0.6666666666666666,5,0.1,0,0,2.0,5,2,1,1,14,0.0,60,175.49257714288035,5,3,1,1,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,7,0.015840627253055573,0,0,0,0,0,0,0,0,0.9239609360694884,0.7513402551412582
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/BooleanComparatorTest.java,org.apache.commons.collections4.comparators.BooleanComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/BooleanComparator.java,org.apache.commons.collections4.comparators.BooleanComparator,0.7307692307692307,52.0,0.9444444444444444,1,1,0,0,0,0,0,0,194,1555.7172035346334,11,2,2,2,2,2,19,2,17,17,0.32142857142857145,2,0.2777777777777778,1,1,0.0,9,4,0,4,28,0.0,168,655.6375245696922,40,4,28,3,0,0,66,66,0,6,-0.09090909090909093,0,0.0,0,0,0.75,12,0,0,0,18,0.0,0,0,0,0,0,0,0,0,0.9611406260066562,0.7008121361335119
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ReverseComparatorTest.java,org.apache.commons.collections4.comparators.ReverseComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ReverseComparator.java,org.apache.commons.collections4.comparators.ReverseComparator,0.6944444444444444,36.0,0.8,0,0,0,0,0,0,0,0,124,1245.0798027283195,9,3,4,1,2,2,4,0,6,6,0.3333333333333333,3,0.4,1,1,1.0,5,2,0,2,12,0.0,96,676.1516917110638,13,9,8,8,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,11,0.0,0,0,0,0,0,0,0,0,0.8984369874000551,0.7295226335525513
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/UnmodifiableCollectionTest.java,org.apache.commons.collections4.collection.UnmodifiableCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/UnmodifiableCollection.java,org.apache.commons.collections4.collection.UnmodifiableCollection,1.0,20.0,1.0,1,1,0,0,0,0,0,0,110,700.5276536599127,12,4,3,3,1,1,36,36,0,0,-0.2857142857142857,9,0.0,0,0,0.0,9,1,0,1,22,0.0,104,363.6033120887879,25,5,15,15,0,0,45,45,0,3,-0.16666666666666666,0,0.0,0,0,0.0,10,0,0,0,23,0.0,0,0,0,0,0,0,0,0,0.7594044307867686,0.7032317906618119
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/UnmodifiableBoundedCollectionTest.java,org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/UnmodifiableBoundedCollection.java,org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,0.3606557377049181,61.0,0.5,1,1,0,0,0,0,0,0,166,1254.1684548489516,21,5,8,8,1,1,78,78,0,4,-0.12121212121212123,13,0.0,0,0,0.0,13,1,0,1,35,0.0,101,390.596401258661,27,6,16,16,0,0,55,55,0,3,-0.15555555555555556,0,0.0,0,0,0.0,11,0,0,0,25,0.0,0,0,0,0,0,0,0,0,0.7467345549510076,0.6633023755116896
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/SynchronizedCollectionTest.java,org.apache.commons.collections4.collection.SynchronizedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/SynchronizedCollection.java,org.apache.commons.collections4.collection.SynchronizedCollection,0.7735849056603774,106.0,0.6615384615384615,0,0,0,0,0,0,0,0,231,1269.8934861788139,52,3,32,3,3,3,52,0,138,154,0.7894736842105263,7,0.3333333333333333,6,7,3.2,20,3,0,2,44,0.0,65,204.92446012202439,9,3,4,4,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,9,0.02179446257650852,0,0,0,0,0,0,0,0,0.8844381272792816,0.6685704588890076
