project,tested_class,test_class_path,readability
commons-math,org.apache.commons.math4.stat.descriptive.moment.FirstMoment,commons-math/src/main/java/org/apache/commons/math4/stat/descriptive/moment/FirstMoment.java,0.9440026432275772
commons-math,org.apache.commons.math4.stat.descriptive.moment.Variance,commons-math/src/main/java/org/apache/commons/math4/stat/descriptive/moment/Variance.java,0.9434719937188285
commons-math,org.apache.commons.math4.stat.descriptive.moment.SemiVariance,commons-math/src/main/java/org/apache/commons/math4/stat/descriptive/moment/SemiVariance.java,0.9485503865612878
commons-math,org.apache.commons.math4.stat.descriptive.moment.StandardDeviation,commons-math/src/main/java/org/apache/commons/math4/stat/descriptive/moment/StandardDeviation.java,0.9451379811062532
commons-math,org.apache.commons.math4.stat.descriptive.moment.VectorialMean,commons-math/src/main/java/org/apache/commons/math4/stat/descriptive/moment/VectorialMean.java,0.8891343772411346
commons-math,org.apache.commons.math4.stat.interval.IntervalUtils,commons-math/src/main/java/org/apache/commons/math4/stat/interval/IntervalUtils.java,0.8689526518185934
commons-math,org.apache.commons.math4.stat.interval.NormalApproximationInterval,commons-math/src/main/java/org/apache/commons/math4/stat/interval/NormalApproximationInterval.java,0.5453307032585144
commons-math,org.apache.commons.math4.stat.interval.AgrestiCoullInterval,commons-math/src/main/java/org/apache/commons/math4/stat/interval/AgrestiCoullInterval.java,0.46640607714653015
commons-math,org.apache.commons.math4.stat.interval.WilsonScoreInterval,commons-math/src/main/java/org/apache/commons/math4/stat/interval/WilsonScoreInterval.java,0.4932691752910614
commons-math,org.apache.commons.math4.stat.interval.ClopperPearsonInterval,commons-math/src/main/java/org/apache/commons/math4/stat/interval/ClopperPearsonInterval.java,0.48184287548065186
commons-math,org.apache.commons.math4.analysis.interpolation.BicubicInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolator.java,0.7195073664188385
commons-math,org.apache.commons.math4.analysis.interpolation.MicrosphereProjectionInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/MicrosphereProjectionInterpolator.java,0.8675152212381363
commons-math,org.apache.commons.math4.analysis.interpolation.NevilleInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/NevilleInterpolator.java,0.9442897439002991
commons-math,org.apache.commons.math4.analysis.FunctionUtils,commons-math/src/main/java/org/apache/commons/math4/analysis/FunctionUtils.java,0.8326335888769891
commons-math,org.apache.commons.math4.analysis.interpolation.HermiteInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/HermiteInterpolator.java,0.7137588432856968
commons-math,org.apache.commons.math4.analysis.interpolation.LinearInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/LinearInterpolator.java,0.6281177401542664
commons-math,org.apache.commons.math4.analysis.interpolation.LoessInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/LoessInterpolator.java,0.8113137245178222
commons-math,org.apache.commons.math4.analysis.interpolation.AkimaSplineInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/AkimaSplineInterpolator.java,0.6855927507082621
commons-math,org.apache.commons.math4.analysis.interpolation.FieldHermiteInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/FieldHermiteInterpolator.java,0.42146214097738266
commons-math,org.apache.commons.math4.analysis.interpolation.PiecewiseBicubicSplineInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/PiecewiseBicubicSplineInterpolator.java,0.8914858102798462
commons-math,org.apache.commons.math4.exception.util.LocalizedFormats,commons-math/src/main/java/org/apache/commons/math4/exception/util/LocalizedFormats.java,NaN
commons-math,org.apache.commons.math4.analysis.interpolation.DividedDifferenceInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/DividedDifferenceInterpolator.java,0.7359049320220947
commons-math,org.apache.commons.math4.analysis.interpolation.TricubicInterpolatingFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/TricubicInterpolatingFunction.java,0.6383265665832109
commons-math,org.apache.commons.math4.analysis.interpolation.PiecewiseBicubicSplineInterpolatingFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/PiecewiseBicubicSplineInterpolatingFunction.java,0.8898987025022507
commons-math,org.apache.commons.math4.analysis.interpolation.UnivariatePeriodicInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/UnivariatePeriodicInterpolator.java,0.8351756781339645
commons-math,org.apache.commons.math4.analysis.interpolation.SplineInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/SplineInterpolator.java,0.17997963726520538
commons-math,org.apache.commons.math4.analysis.interpolation.TricubicInterpolator,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/TricubicInterpolator.java,0.40238496474921703
commons-math,org.apache.commons.math4.analysis.polynomials.PolynomialFunctionNewtonForm,commons-math/src/main/java/org/apache/commons/math4/analysis/polynomials/PolynomialFunctionNewtonForm.java,0.8733195722103119
commons-math,org.apache.commons.math4.analysis.interpolation.BicubicInterpolatingFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/interpolation/BicubicInterpolatingFunction.java,0.8408940844237804
commons-math,org.apache.commons.math4.analysis.polynomials.PolynomialSplineFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/polynomials/PolynomialSplineFunction.java,0.8778107911348343
commons-math,org.apache.commons.math4.analysis.polynomials.PolynomialFunctionLagrangeForm,commons-math/src/main/java/org/apache/commons/math4/analysis/polynomials/PolynomialFunctionLagrangeForm.java,0.8112811140716076
commons-math,org.apache.commons.math4.analysis.integration.TrapezoidIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/TrapezoidIntegrator.java,0.8173905849456787
commons-math,org.apache.commons.math4.analysis.polynomials.PolynomialFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/polynomials/PolynomialFunction.java,0.8417072660393186
commons-math,org.apache.commons.math4.analysis.integration.SimpsonIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/SimpsonIntegrator.java,0.8116860091686249
commons-math,org.apache.commons.math4.analysis.polynomials.PolynomialsUtils,commons-math/src/main/java/org/apache/commons/math4/analysis/polynomials/PolynomialsUtils.java,0.873505711555481
commons-math,org.apache.commons.math4.analysis.integration.MidPointIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/MidPointIntegrator.java,0.8333036661148071
commons-math,org.apache.commons.math4.analysis.integration.RombergIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/RombergIntegrator.java,0.7540616244077682
commons-math,org.apache.commons.math4.analysis.integration.gauss.GaussIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/gauss/GaussIntegrator.java,0.9573846459388733
commons-math,org.apache.commons.math4.analysis.integration.IterativeLegendreGaussIntegrator,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/IterativeLegendreGaussIntegrator.java,0.8582445283730825
commons-math,org.apache.commons.math4.analysis.UnivariateFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/UnivariateFunction.java,0.9978612661361694
commons-math,org.apache.commons.math4.analysis.integration.gauss.BaseRuleFactory,commons-math/src/main/java/org/apache/commons/math4/analysis/integration/gauss/BaseRuleFactory.java,0.7839819669723511
commons-math,org.apache.commons.math4.analysis.BivariateFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/BivariateFunction.java,0.9991587400436401
commons-math,org.apache.commons.math4.analysis.function.Logit,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Logit.java,0.929553396999836
commons-math,org.apache.commons.math4.analysis.function.Sigmoid,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Sigmoid.java,0.9025266282260418
commons-math,org.apache.commons.math4.analysis.function.StepFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/function/StepFunction.java,0.8272607624530792
commons-math,org.apache.commons.math4.analysis.function.Gaussian,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Gaussian.java,0.8751459651523166
commons-math,org.apache.commons.math4.analysis.function.Logistic,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Logistic.java,0.8180839930261884
commons-math,org.apache.commons.math4.analysis.differentiation.UnivariateDifferentiableFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/UnivariateDifferentiableFunction.java,0.9043357968330383
commons-math,org.apache.commons.math4.analysis.function.Sinc,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Sinc.java,0.7206901556346565
commons-math,org.apache.commons.math4.analysis.function.HarmonicOscillator,commons-math/src/main/java/org/apache/commons/math4/analysis/function/HarmonicOscillator.java,0.9036844628197807
commons-math,org.apache.commons.math4.analysis.function.Sqrt,commons-math/src/main/java/org/apache/commons/math4/analysis/function/Sqrt.java,0.9446278512477875
commons-math,org.apache.commons.math4.analysis.differentiation.JacobianFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/JacobianFunction.java,0.8194111287593842
commons-math,org.apache.commons.math4.analysis.differentiation.GradientFunction,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/GradientFunction.java,0.8647206723690033
commons-math,org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiator,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/FiniteDifferencesDifferentiator.java,0.6995934971741268
commons-math,org.apache.commons.math4.analysis.solvers.IllinoisSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/IllinoisSolver.java,0.9341359883546829
commons-math,org.apache.commons.math4.analysis.differentiation.SparseGradient,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/SparseGradient.java,0.8101217708526514
commons-math,org.apache.commons.math4.analysis.differentiation.DerivativeStructure,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/DerivativeStructure.java,0.8394983715631745
commons-math,org.apache.commons.math4.analysis.solvers.BisectionSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/BisectionSolver.java,0.9350413084030151
commons-math,org.apache.commons.math4.analysis.solvers.LaguerreSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/LaguerreSolver.java,0.8505340570753271
commons-math,org.apache.commons.math4.analysis.solvers.MullerSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/MullerSolver.java,0.9065176606178283
commons-math,org.apache.commons.math4.analysis.solvers.PegasusSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/PegasusSolver.java,0.9365092515945435
commons-math,org.apache.commons.math4.analysis.differentiation.DSCompiler,commons-math/src/main/java/org/apache/commons/math4/analysis/differentiation/DSCompiler.java,0.7010369772906415
commons-math,org.apache.commons.math4.analysis.solvers.UnivariateSolverUtils,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/UnivariateSolverUtils.java,0.9059396065198458
commons-math,org.apache.commons.math4.analysis.solvers.SecantSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/SecantSolver.java,0.9529293030500412
commons-math,org.apache.commons.math4.analysis.solvers.RiddersSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/RiddersSolver.java,0.8828161805868149
commons-math,org.apache.commons.math4.analysis.solvers.NewtonRaphsonSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/NewtonRaphsonSolver.java,0.898730143904686
commons-math,org.apache.commons.math4.analysis.solvers.RegulaFalsiSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/RegulaFalsiSolver.java,0.9245374202728271
commons-math,org.apache.commons.math4.analysis.solvers.MullerSolver2,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/MullerSolver2.java,0.8995334208011627
commons-math,org.apache.commons.math4.genetics.FixedElapsedTime,commons-math/src/main/java/org/apache/commons/math4/genetics/FixedElapsedTime.java,0.8596085508664449
commons-math,org.apache.commons.math4.analysis.solvers.BrentSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/BrentSolver.java,0.916263351837794
commons-math,org.apache.commons.math4.analysis.solvers.BracketingNthOrderBrentSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/BracketingNthOrderBrentSolver.java,0.7866412452939484
commons-math,org.apache.commons.math4.analysis.solvers.FieldBracketingNthOrderBrentSolver,commons-math/src/main/java/org/apache/commons/math4/analysis/solvers/FieldBracketingNthOrderBrentSolver.java,0.8234059739857912
commons-math,org.apache.commons.math4.genetics.Chromosome,commons-math/src/main/java/org/apache/commons/math4/genetics/Chromosome.java,0.927555525302887
commons-math,org.apache.commons.math4.genetics.NPointCrossover,commons-math/src/main/java/org/apache/commons/math4/genetics/NPointCrossover.java,0.6793916746973991
commons-math,org.apache.commons.math4.genetics.TournamentSelection,commons-math/src/main/java/org/apache/commons/math4/genetics/TournamentSelection.java,0.9094064235687256
commons-math,org.apache.commons.math4.genetics.RandomKey,commons-math/src/main/java/org/apache/commons/math4/genetics/RandomKey.java,0.6637177094817162
commons-math,org.apache.commons.math4.genetics.CycleCrossover,commons-math/src/main/java/org/apache/commons/math4/genetics/CycleCrossover.java,0.7442031621932983
commons-math,org.apache.commons.math4.genetics.ListPopulation,commons-math/src/main/java/org/apache/commons/math4/genetics/ListPopulation.java,0.8465937202175459
commons-math,org.apache.commons.math4.genetics.BinaryChromosome,commons-math/src/main/java/org/apache/commons/math4/genetics/BinaryChromosome.java,0.6756620407104492
commons-math,org.apache.commons.math4.genetics.UniformCrossover,commons-math/src/main/java/org/apache/commons/math4/genetics/UniformCrossover.java,0.6781246438622475
commons-math,org.apache.commons.math4.genetics.BinaryMutation,commons-math/src/main/java/org/apache/commons/math4/genetics/BinaryMutation.java,0.4779273569583893
commons-math,org.apache.commons.math4.genetics.FixedGenerationCount,commons-math/src/main/java/org/apache/commons/math4/genetics/FixedGenerationCount.java,0.9030040303866068
commons-math,org.apache.commons.math4.genetics.OnePointCrossover,commons-math/src/main/java/org/apache/commons/math4/genetics/OnePointCrossover.java,0.48296697437763214
commons-math,org.apache.commons.math4.genetics.RandomKeyMutation,commons-math/src/main/java/org/apache/commons/math4/genetics/RandomKeyMutation.java,0.3636435866355896
commons-math,org.apache.commons.math4.genetics.OrderedCrossover,commons-math/src/main/java/org/apache/commons/math4/genetics/OrderedCrossover.java,0.4190469980239868
commons-math,org.apache.commons.math4.genetics.ElitisticListPopulation,commons-math/src/main/java/org/apache/commons/math4/genetics/ElitisticListPopulation.java,0.8400657534599304
commons-math,org.apache.commons.math4.fraction.FractionField,commons-math/src/main/java/org/apache/commons/math4/fraction/FractionField.java,0.9395924607912699
commons-math,org.apache.commons.math4.fraction.BigFractionField,commons-math/src/main/java/org/apache/commons/math4/fraction/BigFractionField.java,0.9231971800327301
commons-math,org.apache.commons.math4.fraction.BigFraction,commons-math/src/main/java/org/apache/commons/math4/fraction/BigFraction.java,0.8908781331998331
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Plane,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Plane.java,0.8537828241075788
commons-math,org.apache.commons.math4.fraction.Fraction,commons-math/src/main/java/org/apache/commons/math4/fraction/Fraction.java,0.9067745362558672
commons-math,org.apache.commons.math4.geometry.euclidean.threed.SubLine,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/SubLine.java,0.7662045359611511
commons-math,org.apache.commons.math4.geometry.euclidean.threed.PolyhedronsSet,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java,0.6896327426036198
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Line,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Line.java,0.8552273146130822
commons-math,org.apache.commons.math4.geometry.euclidean.threed.RotationOrder,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/RotationOrder.java,0.9680519104003906
commons-math,org.apache.commons.math4.geometry.euclidean.threed.SphereGenerator,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/SphereGenerator.java,0.003040332394448342
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Vector3DFormat,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Vector3DFormat.java,0.869607150554657
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Euclidean3D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Euclidean3D.java,0.9526410102844238
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Vector3D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Vector3D.java,0.9999723434448242
commons-math,org.apache.commons.math4.geometry.euclidean.threed.FieldVector3D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/FieldVector3D.java,0.652454967360671
commons-math,org.apache.commons.math4.geometry.euclidean.oned.Interval,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/Interval.java,0.956514447927475
commons-math,org.apache.commons.math4.geometry.euclidean.threed.SphericalCoordinates,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/SphericalCoordinates.java,0.7737671635471858
commons-math,org.apache.commons.math4.geometry.euclidean.oned.Euclidean1D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/Euclidean1D.java,0.9515061974525452
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Rotation,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Rotation.java,0.770436656428501
commons-math,org.apache.commons.math4.geometry.euclidean.oned.IntervalsSet,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/IntervalsSet.java,0.7686465333681554
commons-math,org.apache.commons.math4.geometry.euclidean.oned.Vector1DFormat,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/Vector1DFormat.java,0.8595791723993089
commons-math,org.apache.commons.math4.geometry.euclidean.oned.OrientedPoint,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/OrientedPoint.java,0.8973560283581415
commons-math,org.apache.commons.math4.geometry.euclidean.oned.SubOrientedPoint,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/SubOrientedPoint.java,0.7045416951179504
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Segment,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Segment.java,0.9670179635286331
commons-math,org.apache.commons.math4.geometry.euclidean.twod.Vector2DFormat,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/Vector2DFormat.java,0.8566166957219442
commons-math,org.apache.commons.math4.geometry.euclidean.oned.Cartesian1D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/oned/Cartesian1D.java,0.8614063279969352
commons-math,org.apache.commons.math4.geometry.euclidean.twod.Euclidean2D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/Euclidean2D.java,0.9526410102844238
commons-math,org.apache.commons.math4.geometry.euclidean.threed.SubLine,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/SubLine.java,0.7662045359611511
commons-math,org.apache.commons.math4.geometry.euclidean.threed.Line,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/threed/Line.java,0.8552273146130822
commons-math,org.apache.commons.math4.geometry.euclidean.twod.NestedLoops,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/NestedLoops.java,0.8081152488787969
commons-math,org.apache.commons.math4.geometry.euclidean.twod.DiskGenerator,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/DiskGenerator.java,0.28664256719639525
commons-math,org.apache.commons.math4.geometry.euclidean.twod.Cartesian2D,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/Cartesian2D.java,0.8381421267986298
commons-math,org.apache.commons.math4.geometry.euclidean.twod.hull.MonotoneChain,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/hull/MonotoneChain.java,0.7313594842950503
commons-math,org.apache.commons.math4.geometry.euclidean.twod.hull.AklToussaintHeuristic,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/hull/AklToussaintHeuristic.java,0.7406131327152252
commons-math,org.apache.commons.math4.geometry.euclidean.twod.PolygonsSet,commons-math/src/main/java/org/apache/commons/math4/geometry/euclidean/twod/PolygonsSet.java,0.7941208854317665
commons-math,org.apache.commons.math4.geometry.spherical.oned.Arc,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/oned/Arc.java,0.913213176386697
commons-math,org.apache.commons.math4.geometry.spherical.oned.S1Point,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/oned/S1Point.java,0.9394921660423279
commons-math,org.apache.commons.math4.geometry.spherical.oned.LimitAngle,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/oned/LimitAngle.java,0.9140748598358848
commons-math,org.apache.commons.math4.geometry.spherical.twod.S2Point,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/twod/S2Point.java,0.9191502545561109
commons-math,org.apache.commons.math4.geometry.spherical.oned.ArcsSet,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/oned/ArcsSet.java,0.8051510334014893
commons-math,org.apache.commons.math4.geometry.spherical.twod.SubCircle,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/twod/SubCircle.java,0.5553995470205942
commons-math,org.apache.commons.math4.geometry.spherical.twod.SphericalPolygonsSet,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/twod/SphericalPolygonsSet.java,0.6976247679442167
commons-math,org.apache.commons.math4.geometry.spherical.twod.Circle,commons-math/src/main/java/org/apache/commons/math4/geometry/spherical/twod/Circle.java,0.8801045077187675
commons-math,org.apache.commons.math4.geometry.partitioning.Characterization,commons-math/src/main/java/org/apache/commons/math4/geometry/partitioning/Characterization.java,0.7645690351724624
commons-math,org.apache.commons.math4.linear.SparseRealVector,commons-math/src/main/java/org/apache/commons/math4/linear/SparseRealVector.java,NaN
commons-math,org.apache.commons.math4.linear.ArrayRealVector,commons-math/src/main/java/org/apache/commons/math4/linear/ArrayRealVector.java,0.8181630359454588
commons-math,org.apache.commons.math4.linear.SparseRealMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/SparseRealMatrix.java,NaN
commons-math,org.apache.commons.math4.linear.MatrixDimensionMismatchException,commons-math/src/main/java/org/apache/commons/math4/linear/MatrixDimensionMismatchException.java,0.9415615797042847
commons-math,org.apache.commons.math4.linear.RealVectorFormat,commons-math/src/main/java/org/apache/commons/math4/linear/RealVectorFormat.java,0.8889318645000458
commons-math,org.apache.commons.math4.linear.HessenbergTransformer,commons-math/src/main/java/org/apache/commons/math4/linear/HessenbergTransformer.java,0.7113212247689565
commons-math,org.apache.commons.math4.linear.RealMatrixFormat,commons-math/src/main/java/org/apache/commons/math4/linear/RealMatrixFormat.java,0.8784842797451549
commons-math,org.apache.commons.math4.linear.BlockRealMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/BlockRealMatrix.java,0.7374330361684164
commons-math,org.apache.commons.math4.linear.QRDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/QRDecomposition.java,0.7713044005135695
commons-math,org.apache.commons.math4.linear.SparseFieldVector,commons-math/src/main/java/org/apache/commons/math4/linear/SparseFieldVector.java,0.6904991524150739
commons-math,org.apache.commons.math4.linear.RectangularCholeskyDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/RectangularCholeskyDecomposition.java,0.7767236903309822
commons-math,org.apache.commons.math4.linear.ConjugateGradient,commons-math/src/main/java/org/apache/commons/math4/linear/ConjugateGradient.java,0.7383995937707368
commons-math,org.apache.commons.math4.linear.SchurTransformer,commons-math/src/main/java/org/apache/commons/math4/linear/SchurTransformer.java,0.6685686901211738
commons-math,org.apache.commons.math4.linear.FieldLUDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/FieldLUDecomposition.java,0.6253373124278508
commons-math,org.apache.commons.math4.linear.MatrixUtils,commons-math/src/main/java/org/apache/commons/math4/linear/MatrixUtils.java,0.7579988738440949
commons-math,org.apache.commons.math4.linear.BiDiagonalTransformer,commons-math/src/main/java/org/apache/commons/math4/linear/BiDiagonalTransformer.java,0.679685677587986
commons-math,org.apache.commons.math4.linear.RRQRDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/RRQRDecomposition.java,0.879368394613266
commons-math,org.apache.commons.math4.linear.DiagonalMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/DiagonalMatrix.java,0.8933779150247574
commons-math,org.apache.commons.math4.linear.LUDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/LUDecomposition.java,0.8512367697862478
commons-math,org.apache.commons.math4.linear.Array2DRowRealMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/Array2DRowRealMatrix.java,0.8188934378764209
commons-math,org.apache.commons.math4.linear.SymmLQ,commons-math/src/main/java/org/apache/commons/math4/linear/SymmLQ.java,0.8257057642936707
commons-math,org.apache.commons.math4.linear.EigenDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/EigenDecomposition.java,0.7646444109780713
commons-math,org.apache.commons.math4.linear.BlockFieldMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/BlockFieldMatrix.java,0.6613406905761132
commons-math,org.apache.commons.math4.linear.OpenMapRealMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/OpenMapRealMatrix.java,0.8155435472726822
commons-math,org.apache.commons.math4.linear.SparseFieldMatrix,commons-math/src/main/java/org/apache/commons/math4/linear/SparseFieldMatrix.java,0.7880373963942895
commons-math,org.apache.commons.math4.linear.CholeskyDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/CholeskyDecomposition.java,0.8798056461594321
commons-math,org.apache.commons.math4.linear.TriDiagonalTransformer,commons-math/src/main/java/org/apache/commons/math4/linear/TriDiagonalTransformer.java,0.8009522445499897
commons-math,org.apache.commons.math4.linear.ArrayFieldVector,commons-math/src/main/java/org/apache/commons/math4/linear/ArrayFieldVector.java,0.7160847856514696
commons-math,org.apache.commons.math4.linear.RealVector,commons-math/src/main/java/org/apache/commons/math4/linear/RealVector.java,0.9053465986251831
commons-math,org.apache.commons.math4.dfp.DfpDec,commons-math/src/main/java/org/apache/commons/math4/dfp/DfpDec.java,0.8973432441830242
commons-math,org.apache.commons.math4.dfp.Dfp,commons-math/src/main/java/org/apache/commons/math4/dfp/Dfp.java,0.8571989139886078
commons-math,org.apache.commons.math4.transform.FastFourierTransformer,commons-math/src/main/java/org/apache/commons/math4/transform/FastFourierTransformer.java,0.8957221337727138
commons-math,org.apache.commons.math4.dfp.DfpMath,commons-math/src/main/java/org/apache/commons/math4/dfp/DfpMath.java,0.6746972978469872
commons-math,org.apache.commons.math4.linear.SingularValueDecomposition,commons-math/src/main/java/org/apache/commons/math4/linear/SingularValueDecomposition.java,0.8475294668478619
commons-math,org.apache.commons.math4.transform.FastCosineTransformer,commons-math/src/main/java/org/apache/commons/math4/transform/FastCosineTransformer.java,0.732646070420742
commons-math,org.apache.commons.math4.transform.FastHadamardTransformer,commons-math/src/main/java/org/apache/commons/math4/transform/FastHadamardTransformer.java,0.8448958396911621
commons-math,org.apache.commons.math4.transform.FastSineTransformer,commons-math/src/main/java/org/apache/commons/math4/transform/FastSineTransformer.java,0.7623163163661957
commons-math,org.apache.commons.math4.ode.FirstOrderConverter,commons-math/src/main/java/org/apache/commons/math4/ode/FirstOrderConverter.java,0.9366548657417297
commons-math,org.apache.commons.math4.ode.FieldExpandableODE,commons-math/src/main/java/org/apache/commons/math4/ode/FieldExpandableODE.java,0.7526557445526123
commons-math,org.apache.commons.math4.special.BesselJ,commons-math/src/main/java/org/apache/commons/math4/special/BesselJ.java,0.793279097910207
commons-math,org.apache.commons.math4.ode.ContinuousOutputModel,commons-math/src/main/java/org/apache/commons/math4/ode/ContinuousOutputModel.java,0.8620926485611842
commons-math,org.apache.commons.math4.ode.nonstiff.ThreeEighthesStepInterpolator,commons-math/src/main/java/org/apache/commons/math4/ode/nonstiff/ThreeEighthesStepInterpolator.java,0.7125191316008568
