project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
cat,com.dianping.cat.report.graph.svg.ValueTranslater,false,false,false,false,false,false,false,false,7,0,0,-2.0,0,0.0,0,0,2,2,2
cat,com.dianping.cat.report.graph.svg.DefaultValueTranslater,false,false,false,false,false,false,false,false,51,0,0,-2.0,0,0.0,0,3,10,5,2
cat,com.dianping.cat.report.graph.svg.GraphBuilder,false,false,false,false,false,false,false,false,7,0,0,-2.0,0,0.0,0,0,2,2,2
cat,com.dianping.cat.report.graph.svg.AbstractGraphPayload,false,false,false,false,false,false,false,false,139,7,0,-0.05928853754940711,0,0.0,0,10,49,34,24
cat,com.dianping.cat.report.graph.svg.GraphPayload,false,false,false,false,false,false,false,false,47,0,0,-0.1,0,0.0,0,0,22,22,22
cat,com.dianping.cat.report.task.GraphLine,true,false,false,false,false,false,false,false,25,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.report.task.TaskHelper,false,false,false,false,false,false,false,false,144,0,0,-0.022222222222222223,5,0.25,2,32,30,43,11
cat,com.dianping.cat.report.task.TaskConsumer,false,false,false,false,false,false,false,true,119,2,0,-0.01282051282051282,0,2.0,4,18,25,32,14
cat,com.dianping.cat.report.task.DefaultTaskConsumer,false,false,false,false,false,false,false,false,128,7,0,0.027777777777777776,0,1.0,10,26,24,36,10
cat,com.dianping.cat.report.task.TaskBuilder,false,false,false,false,false,false,false,false,15,0,0,-1.0,0,0.0,1,0,4,4,4
cat,com.dianping.cat.report.task.ReportFacade,false,false,false,false,false,true,false,true,77,2,0,0.0,0,1.0,11,15,11,19,4
cat,com.dianping.cat.report.task.DatabaseCapacityTest,false,false,false,false,false,false,false,false,19,0,0,1.0,0,0.0,4,5,2,6,1
cat,com.dianping.cat.report.task.ConfigsBackupTest,false,false,false,false,false,true,false,false,69,0,0,1.0,0,0.0,11,3,1,4,1
cat,com.dianping.cat.report.task.TaskConsumerTest,false,false,false,false,false,false,false,true,296,0,0,-0.1111111111111111,0,0.0,6,56,48,76,20
cat,com.dianping.cat.report.task.TaskHelperTest,false,false,false,false,false,false,false,false,51,0,0,-0.6666666666666666,1,0.0,6,14,8,19,5
cat,com.dianping.cat.report.task.TaskHelper,false,false,false,false,false,false,false,false,3267,0,0,-0.046511627906976744,0,0.0,2,0,45,45,45
cat,com.dianping.cat.report.task.TaskConsumer,false,false,false,false,false,false,false,false,2309,0,0,-0.14285714285714285,0,0.0,4,0,16,16,16
cat,com.dianping.cat.report.task.cached.CachedReportTask,false,false,false,false,false,true,false,false,105,0,0,-0.16666666666666666,0,0.0,19,18,10,23,5
cat,com.dianping.cat.report.task.cached.CachedReportBuilder,false,false,false,false,false,false,false,false,39,4,0,-1.0,0,0.0,5,2,9,6,4
cat,com.dianping.cat.report.task.cmdb.ProjectUpdateTask,false,false,false,false,false,true,false,true,410,2,0,-0.023391812865497075,0,0.8235294117647058,26,123,69,143,20
cat,com.dianping.cat.report.task.cmdb.CmdbInfoReloadBuilder,false,false,false,false,false,false,false,false,39,4,0,-1.0,0,0.0,5,2,9,6,4
cat,com.dianping.cat.report.task.notify.ReportRender,false,false,false,false,false,false,false,false,14,0,0,-2.0,0,0.0,3,0,3,3,3
cat,com.dianping.cat.report.task.notify.NotifyTaskBuilder,false,false,false,false,false,true,false,true,127,0,0,-0.2,0,0.75,23,25,18,32,7
cat,com.dianping.cat.report.task.notify.ReportRenderImpl,false,false,false,false,false,true,false,false,95,1,1,0.8333333333333334,1,0.0,14,27,13,32,5
cat,com.dianping.cat.report.task.notify.render.ProblemRender,false,false,false,false,false,true,false,true,120,0,0,0.5,0,1.0,11,17,12,22,5
cat,com.dianping.cat.report.task.notify.render.TransactionRender,false,false,false,false,false,true,false,false,119,0,1,0.26666666666666666,1,1.0,12,15,14,22,7
cat,com.dianping.cat.report.task.notify.render.EventRender,false,false,false,false,false,true,false,false,117,0,1,0.26666666666666666,1,1.0,12,15,14,22,7
cat,com.dianping.cat.report.alert.summary.AlertSummaryService,false,false,false,false,false,false,false,false,30,0,0,1.0,0,1.0,5,8,2,9,1
cat,com.dianping.cat.report.alert.summary.AlertSummaryExecutor,false,false,false,false,false,true,false,false,109,1,0,-0.16666666666666666,0,0.5714285714285714,17,25,15,30,5
cat,com.dianping.cat.report.alert.summary.AlertSummaryDecorator,false,false,false,false,false,false,false,false,7,0,0,1.0,0,0.0,1,0,1,1,1
cat,com.dianping.cat.report.alert.summary.AlertSummaryStringDecorator,false,false,false,false,false,false,false,false,136,0,0,0.0,0,0.4166666666666667,7,29,21,35,6
cat,com.dianping.cat.report.alert.summary.build.SummaryBuilder,false,false,false,false,false,false,false,false,49,3,0,-0.16666666666666666,0,1.0,8,10,9,15,5
cat,com.dianping.cat.report.alert.summary.build.AlertSummaryVisitor,false,false,false,false,false,true,false,false,104,1,1,0.1,1,1.0,13,24,15,30,6
cat,com.dianping.cat.report.alert.summary.build.AlterationSummaryBuilder,false,false,false,false,false,true,false,false,54,3,0,-0.6666666666666666,0,1.0,11,6,9,10,4
cat,com.dianping.cat.report.alert.summary.build.RelatedSummaryBuilder,false,false,false,false,false,false,false,false,73,2,0,-0.6666666666666666,0,1.0,8,11,11,15,4
cat,com.dianping.cat.report.alert.summary.build.AlertInfoBuilder,false,false,false,false,false,true,false,true,207,2,0,0.17857142857142858,0,0.43478260869565216,20,69,34,78,9
cat,com.dianping.cat.report.alert.summary.build.FailureSummaryBuilder,false,false,false,false,false,true,false,false,98,5,0,-0.2,0,0.75,16,24,15,30,6
cat,com.dianping.cat.report.alert.AlertLevel,false,false,false,false,false,false,false,false,8,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.report.alert.AlertResultEntity,false,false,false,false,false,false,false,false,41,1,1,0.1,1,0.0,1,0,10,6,6
cat,com.dianping.cat.report.alert.BaseAlert,false,false,false,false,false,true,false,true,206,1,0,-0.06666666666666667,0,1.0,21,51,27,62,11
cat,com.dianping.cat.report.alert.AlarmRule,false,false,false,false,false,false,false,false,82,1,1,0.6,1,0.5,9,13,16,19,6
cat,com.dianping.cat.report.alert.RuleFTLDecorator,false,false,false,false,false,false,false,false,43,0,0,0.0,0,0.0,8,9,6,11,2
cat,com.dianping.cat.report.alert.MonitorRule,false,false,false,false,false,true,false,false,609,0,0,1.0,0,0.0,16,0,1,1,1
cat,com.dianping.cat.report.alert.AlertInfo,false,false,false,false,false,false,false,false,85,2,0,-1.0,0,0.0,9,6,7,9,3
cat,com.dianping.cat.report.alert.DefaultDataChecker,false,false,false,false,false,false,false,false,106,0,0,0.3333333333333333,7,0.4,6,31,21,36,5
cat,com.dianping.cat.report.alert.MetricReportGroupService,false,false,false,false,false,false,false,false,88,1,0,0.0,0,1.0,7,13,13,16,3
cat,com.dianping.cat.report.alert.MetricReportGroup,false,false,false,false,false,false,false,false,151,2,1,0.10989010989010989,1,0.42857142857142855,5,12,35,27,15
cat,com.dianping.cat.report.alert.DataChecker,false,false,false,false,false,false,false,false,14,0,0,-2.0,0,0.0,2,0,3,3,3
cat,com.dianping.cat.report.alert.JudgeTimeTest,false,false,false,false,false,false,false,false,43,0,0,0.0,1,0.3333333333333333,3,9,6,12,3
cat,com.dianping.cat.report.alert.SuspendTest,false,false,false,false,false,false,false,true,40,0,0,1.0,0,0.0,8,14,2,15,1
cat,com.dianping.cat.report.alert.FrontEndJsonTest,false,false,false,false,false,false,false,false,27,0,0,1.0,0,0.0,5,4,2,5,1
cat,com.dianping.cat.report.alert.AlertTest,false,false,false,false,false,false,false,false,35,0,0,-2.0,1,0.0,7,6,5,9,3
cat,com.dianping.cat.report.alert.UserDefineRuleTest,false,false,false,false,false,false,false,false,21,0,0,1.0,0,0.0,3,8,5,9,1
cat,com.dianping.cat.report.alert.ExtractDataTest,false,false,false,false,false,false,false,false,67,0,0,-0.16666666666666666,2,0.3333333333333333,2,6,12,11,5
cat,com.dianping.cat.report.alert.RuleConfigTest,false,false,false,false,false,true,false,false,125,4,1,0.4666666666666667,1,1.0,16,46,19,53,7
cat,com.dianping.cat.report.alert.MetricIdAndRuleMappingTest,false,false,false,false,false,false,false,false,60,1,0,-0.3333333333333333,0,0.6666666666666666,7,10,12,14,4
cat,com.dianping.cat.report.alert.SenderManagerTest,false,false,false,false,false,false,false,false,32,0,0,1.0,0,0.0,7,4,1,5,1
cat,com.dianping.cat.report.alert.config.UserDefinedRuleManager,false,false,false,false,false,false,false,false,44,0,1,1.0,1,0.0,5,14,9,17,3
cat,com.dianping.cat.report.alert.config.BaseRuleConfigManager,false,false,false,false,false,true,false,false,389,6,1,0.07792207792207792,1,0.8888888888888888,29,116,84,139,23
cat,com.dianping.cat.report.alert.storage.StorageCacheRuleConfigManager,false,false,false,false,false,false,false,false,13,0,0,1.0,0,0.0,0,0,2,1,1
cat,com.dianping.cat.report.alert.storage.StorageCacheAlert,false,false,false,false,false,false,false,false,23,1,0,-2.0,0,0.0,2,0,4,2,2
