project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
jsoup,org.jsoup.helper.W3CDomTest,false,false,false,false,false,true,false,true,138,0,0,-0.6666666666666666,7,0.0,11,42,8,47,5
jsoup,org.jsoup.helper.DataUtilTest,false,false,false,false,false,true,false,false,167,0,0,-0.09523809523809523,10,0.5,15,63,26,79,16
jsoup,org.jsoup.helper.HttpConnection,false,false,false,true,true,true,false,false,19458,0,0,-0.015503875968992248,0,0.0,49,0,136,130,130
jsoup,org.jsoup.helper.W3CDom,false,false,false,false,false,true,false,false,2877,0,0,-0.3333333333333333,0,0.0,19,0,7,7,7
jsoup,org.jsoup.helper.DataUtil,false,false,false,true,true,true,false,false,5237,0,0,-0.037037037037037035,0,0.0,23,0,64,56,56
jsoup,org.jsoup.helper.StringUtil,false,false,false,true,true,false,false,false,4868,0,0,-0.03716608594657375,0,0.0,5,0,45,43,43
jsoup,org.jsoup.safety.Cleaner,false,false,false,false,false,true,false,false,175,4,0,-0.1,3,0.5,14,30,19,36,6
jsoup,org.jsoup.safety.Whitelist,false,false,false,false,false,false,false,true,645,3,2,0.27485380116959063,7,0.5333333333333333,9,106,76,126,20
jsoup,org.jsoup.safety.CleanerTest,false,false,false,false,false,false,false,false,308,33,0,-0.06451612903225806,30,0.0,9,134,34,167,33
jsoup,org.jsoup.safety.Cleaner,false,false,false,false,false,true,false,false,3058,0,0,-0.25,0,0.0,14,0,10,10,10
jsoup,org.jsoup.parser.Tag,false,false,false,false,false,false,false,false,317,1,3,0.29473684210526313,3,2.0,3,11,60,32,21
jsoup,org.jsoup.parser.Tokeniser,false,false,false,false,false,false,false,true,296,1,2,0.18666666666666668,3,1.0,4,69,54,95,26
jsoup,org.jsoup.parser.Parser,false,false,false,false,false,false,false,false,216,3,2,0.2222222222222222,3,0.4230769230769231,6,30,52,49,19
jsoup,org.jsoup.parser.Token,false,false,false,false,false,false,false,false,392,10,1,0.0,1,0.0,3,4,31,20,16
jsoup,org.jsoup.parser.HtmlTreeBuilder,false,true,false,true,false,true,false,true,737,3,1,0.031228070175438598,6,0.7068965517241379,16,183,205,260,77
jsoup,org.jsoup.parser.XmlTreeBuilder,false,false,false,false,false,false,false,true,145,0,0,0.03636363636363636,1,0.625,6,57,29,69,12
jsoup,org.jsoup.parser.Constants,false,false,false,false,false,false,false,false,1525,0,0,1.0,0,0.0,8,0,0,0,0
jsoup,org.jsoup.parser.TokenQueue,false,false,false,false,false,false,false,false,408,8,10,0.6817204301075269,10,2.6,2,80,114,112,32
jsoup,org.jsoup.parser.ParseSettings,false,false,false,false,false,false,false,false,58,1,1,0.3333333333333333,1,0.0,2,5,11,9,4
jsoup,org.jsoup.parser.CharacterReader,false,false,false,false,false,false,false,false,483,2,14,0.8029689608636977,14,0.8909090909090909,7,74,141,114,40
jsoup,org.jsoup.parser.ParseErrorList,false,false,false,false,false,false,false,false,34,3,1,0.3333333333333333,1,0.0,1,1,9,6,5
jsoup,org.jsoup.parser.ParseError,false,false,false,false,false,false,false,false,40,1,1,0.8333333333333334,1,0.0,0,1,9,6,5
jsoup,org.jsoup.parser.TreeBuilder,false,false,false,false,false,false,false,false,90,0,0,0.21428571428571427,0,0.75,6,17,20,26,9
jsoup,org.jsoup.parser.TokenQueueTest,false,false,false,false,false,false,false,false,85,0,0,-0.10714285714285714,3,4.5,3,28,12,37,9
jsoup,org.jsoup.parser.CharacterReaderTest,false,false,false,false,false,false,false,false,289,22,1,0.009523809523809525,19,0.0,4,101,22,123,22
jsoup,org.jsoup.parser.TokeniserStateTest,false,false,false,false,false,false,false,false,200,7,0,0.0,9,0.0,9,54,20,65,11
jsoup,org.jsoup.parser.TokeniserTest,false,false,false,false,false,true,false,true,183,0,0,-0.25,21,0.0,13,95,20,105,10
jsoup,org.jsoup.parser.AttributeParseTest,false,false,false,false,false,false,false,true,103,0,0,-0.3333333333333333,14,0.0,10,58,8,66,8
jsoup,org.jsoup.parser.HtmlTreeBuilderTest,false,false,false,false,false,false,false,false,28,0,0,1.0,0,0.0,3,3,2,4,1
jsoup,org.jsoup.parser.HtmlTreeBuilderStateTest,false,false,false,false,false,false,false,false,39,0,0,1.0,0,0.0,4,3,2,4,1
jsoup,org.jsoup.parser.TagTest,false,false,false,false,false,false,false,false,78,10,0,-0.25,6,0.0,5,32,13,42,10
jsoup,org.jsoup.parser.ParserSettingsTest,false,false,false,false,false,false,false,false,50,3,0,-2.0,1,0.0,6,11,6,14,3
