className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
org.apache.commons.collections4.list.CursorableLinkedListTest,false,false,false,true,true,false,false,true,1535,4,24,0.8584415584415584,24,0.0,10,337,87,394,57
org.apache.commons.collections4.list.UnmodifiableListTest,false,false,false,false,false,false,false,false,187,8,0,0.09090909090909091,0,5.0,4,27,28,39,12
org.apache.commons.collections4.comparators.BooleanComparator,false,false,false,false,false,false,false,false,194,2,1,0.32142857142857145,1,0.0,2,2,28,11,9
org.apache.commons.collections4.comparators.ComparableComparator,false,false,false,false,false,false,false,false,130,5,0,-0.6666666666666666,0,2.0,2,4,14,9,5
org.apache.commons.collections4.comparators.FixedOrderComparator,false,false,false,false,false,false,false,false,299,1,2,0.32727272727272727,2,2.6666666666666665,5,15,45,27,12
org.apache.commons.collections4.comparators.NullComparator,false,false,false,false,false,false,false,false,181,2,2,0.5333333333333333,2,1.0,3,4,19,11,7
org.apache.commons.collections4.comparators.ReverseComparator,false,false,false,false,false,false,false,false,124,3,1,0.3333333333333333,1,1.0,3,4,12,9,5
org.apache.commons.collections4.comparators.TransformingComparator,false,false,false,false,false,false,false,false,132,1,2,1.0,2,1.0,4,5,16,10,5
org.apache.commons.collections4.comparators.ComparatorChain,false,false,false,false,false,false,false,false,349,4,2,0.3235294117647059,3,1.75,6,27,55,45,18
org.apache.commons.collections4.comparators.AbstractComparatorTest,false,false,false,false,false,false,false,true,224,0,0,0.038461538461538464,4,1.3333333333333333,9,41,24,55,14
org.apache.commons.collections4.comparators.FixedOrderComparatorTest,false,false,false,false,false,false,false,false,244,11,0,-0.13333333333333333,2,0.5,6,34,23,45,11
org.apache.commons.collections4.comparators.TransformingComparatorTest,false,false,false,false,false,false,false,false,90,0,0,-0.6666666666666666,0,0.0,6,7,11,12,5
org.apache.commons.collections4.comparators.ReverseComparatorTest,false,false,false,false,false,false,false,false,96,0,0,-0.6666666666666666,0,0.0,9,8,11,13,5
org.apache.commons.collections4.comparators.AbstractNullComparatorTest,false,false,false,false,false,false,false,false,126,0,0,-2.0,0,0.0,5,2,3,4,2
org.apache.commons.collections4.comparators.ComparableComparatorTest,false,false,false,false,false,false,false,false,60,0,0,-1.0,0,0.0,3,1,7,5,4
org.apache.commons.collections4.comparators.ComparatorChainTest,false,false,false,false,false,false,false,false,229,0,0,-0.1111111111111111,3,0.5,5,24,23,34,10
org.apache.commons.collections4.comparators.BooleanComparatorTest,false,false,false,false,false,false,false,false,168,0,0,-0.09090909090909091,0,0.75,4,28,18,40,12
org.apache.commons.collections4.properties.SortedProperties,false,false,false,false,false,false,false,false,51,1,0,1.0,0,0.0,7,6,3,7,1
org.apache.commons.collections4.properties.SortedPropertiesTest,false,false,false,false,false,false,false,false,38,0,0,1.0,0,0.0,3,5,2,6,1
org.apache.commons.collections4.splitmap.TransformedSplitMap,false,false,false,false,false,false,false,false,219,4,0,0.08888888888888889,0,0.9166666666666666,8,25,41,36,11
org.apache.commons.collections4.splitmap.AbstractIterableGetMapDecorator,false,false,false,false,false,false,false,false,140,14,0,-0.009523809523809525,4,5.0,6,25,33,41,16
org.apache.commons.collections4.splitmap.TransformedSplitMapTest,false,false,false,false,false,false,false,true,179,3,0,-0.14285714285714285,4,1.0,9,46,21,54,8
org.apache.commons.collections4.map.ListOrderedMap,false,false,false,true,false,true,false,false,803,20,4,0.2934472934472934,5,0.9166666666666666,21,58,95,86,28
org.apache.commons.collections4.map.AbstractSortedMapDecorator,false,false,false,false,false,false,false,false,172,0,0,-0.03636363636363636,1,2.5,9,21,24,33,12
org.apache.commons.collections4.map.DefaultedMap,false,false,false,false,false,false,false,false,210,8,0,-0.25,0,1.0,10,10,35,19,9
org.apache.commons.collections4.map.AbstractReferenceMap,false,false,false,true,true,true,false,false,1076,5,0,0.07126436781609195,1,1.8,17,38,100,69,31
org.apache.commons.collections4.map.CompositeMap,false,false,false,false,false,false,false,false,564,7,6,0.5285714285714286,6,1.6666666666666667,7,29,86,51,22
org.apache.commons.collections4.map.LazySortedMap,false,false,false,false,false,false,false,false,164,11,0,-0.08888888888888889,1,3.0,4,12,30,23,11
org.apache.commons.collections4.map.LazyMap,false,false,false,false,false,false,false,false,175,5,1,0.26666666666666666,1,1.0,8,9,29,16,7
org.apache.commons.collections4.map.HashedMap,false,false,false,false,false,false,false,false,123,7,0,-0.4,0,0.0,5,4,20,11,7
org.apache.commons.collections4.map.PassiveExpiringMap,false,false,false,false,false,false,false,false,536,12,0,0.027692307692307693,2,1.1071428571428572,10,45,72,72,27
org.apache.commons.collections4.map.SingletonMap,false,false,false,false,false,true,false,false,607,12,3,0.21975806451612903,6,3.3636363636363638,15,46,89,79,33
org.apache.commons.collections4.map.TransformedSortedMap,false,false,false,false,false,false,false,false,166,10,0,-0.08333333333333333,1,3.0,4,17,31,27,10
org.apache.commons.collections4.map.FixedSizeSortedMap,false,false,false,false,false,true,false,false,192,17,0,-0.1,0,1.5555555555555556,12,22,47,39,17
org.apache.commons.collections4.map.TransformedMap,false,false,false,false,false,false,false,false,248,4,0,0.2727272727272727,1,0.8571428571428571,6,27,49,39,12
org.apache.commons.collections4.map.AbstractMapDecorator,false,false,false,false,false,false,false,false,154,16,0,-0.007352941176470588,7,3.75,3,30,35,48,18
org.apache.commons.collections4.map.AbstractInputCheckedMapDecorator,false,false,false,false,false,false,false,false,211,0,0,-0.5,0,0.0,7,2,15,7,5
org.apache.commons.collections4.map.UnmodifiableSortedMap,false,false,false,false,false,true,false,false,176,17,0,-0.13333333333333333,1,1.3333333333333333,12,19,47,36,17
org.apache.commons.collections4.map.EntrySetToMapIteratorAdapter,false,false,false,false,false,false,false,false,122,3,1,0.17857142857142858,1,11.0,5,12,17,21,9
org.apache.commons.collections4.map.FixedSizeMap,false,false,false,false,false,false,false,false,173,13,0,-0.16666666666666666,0,1.6,10,16,40,29,13
org.apache.commons.collections4.map.PredicatedMap,false,false,false,false,false,false,false,false,193,3,0,0.14285714285714285,0,0.6,7,19,32,28,9
org.apache.commons.collections4.map.MultiValueMap,false,false,false,false,false,true,false,false,578,13,0,-0.006153846153846154,2,1.1304347826086956,20,49,85,76,27
org.apache.commons.collections4.map.PredicatedSortedMap,false,false,false,false,false,false,false,false,135,9,0,-0.07142857142857142,2,3.0,3,12,21,21,9
org.apache.commons.collections4.map.AbstractIterableMap,false,false,false,false,false,false,false,false,38,0,0,1.0,0,0.0,2,1,2,2,1
org.apache.commons.collections4.map.UnmodifiableEntrySet,false,false,false,false,false,false,false,false,185,11,0,-0.2,0,1.5,9,10,30,21,11
org.apache.commons.collections4.map.ReferenceMap,false,false,false,false,false,false,false,false,192,7,0,-0.4,0,0.0,4,4,21,11,7
org.apache.commons.collections4.map.LinkedMap,false,false,false,false,false,true,false,false,311,12,0,-0.18181818181818182,0,1.0,13,12,39,24,12
org.apache.commons.collections4.map.LRUMap,false,false,false,false,false,false,false,false,532,6,2,0.25,2,0.6666666666666666,6,21,87,46,25
org.apache.commons.collections4.map.AbstractLinkedMap,false,false,false,false,false,false,false,false,621,14,2,0.0735930735930736,2,0.5,10,17,71,40,23
org.apache.commons.collections4.map.UnmodifiableOrderedMap,false,false,false,false,false,true,false,false,154,12,0,-0.2,0,1.5,13,10,35,22,12
org.apache.commons.collections4.map.MultiKeyMap,false,false,false,true,true,false,false,false,909,39,0,0.02418207681365576,24,0.32222222222222224,7,142,168,181,39
org.apache.commons.collections4.map.AbstractOrderedMapDecorator,false,false,false,false,false,false,false,false,95,0,0,-0.09523809523809523,1,5.0,2,10,16,18,8
org.apache.commons.collections4.map.ReferenceIdentityMap,false,false,false,false,false,false,false,false,255,11,0,-0.2222222222222222,0,0.0,5,8,37,19,11
org.apache.commons.collections4.map.AbstractHashedMap,false,false,false,true,true,true,false,false,1401,2,2,0.23591836734693877,2,0.881578947368421,17,100,177,151,51
org.apache.commons.collections4.map.Flat3Map,false,false,false,true,true,true,false,false,1283,1,7,0.696969696969697,7,1.7916666666666667,16,54,102,77,23
org.apache.commons.collections4.map.UnmodifiableMap,false,false,false,false,false,true,false,false,160,12,0,-0.2,0,1.5,14,9,35,21,12
org.apache.commons.collections4.map.CaseInsensitiveMap,false,false,false,false,false,false,false,false,171,8,0,-0.3333333333333333,0,0.0,5,8,26,16,8
org.apache.commons.collections4.map.StaticBucketMap,false,false,false,true,false,false,false,false,737,6,2,0.30718954248366015,2,1.125,9,22,68,41,19
org.apache.commons.collections4.map.LRUMapTest,false,false,false,true,true,false,false,true,933,0,0,-0.06666666666666667,27,0.0,10,230,94,261,31
org.apache.commons.collections4.map.SingletonMapTest,false,false,false,false,false,false,false,false,187,5,0,-0.038461538461538464,1,0.0,6,21,25,35,14
org.apache.commons.collections4.map.StaticBucketMapTest,false,false,false,false,false,false,false,false,99,0,0,-0.3333333333333333,1,0.0,2,13,15,21,8
org.apache.commons.collections4.map.AbstractIterableMapTest,false,false,false,false,false,false,false,true,211,0,0,-0.19047619047619047,3,0.0,7,32,20,40,8
org.apache.commons.collections4.map.FixedSizeMapTest,false,false,false,false,false,false,false,false,74,0,0,-0.5,0,0.0,3,3,11,9,6
org.apache.commons.collections4.map.CompositeMapTest,false,false,false,false,false,false,false,false,229,7,1,0.16017316017316016,4,0.7741935483870968,3,51,40,74,23
org.apache.commons.collections4.map.TransformedSortedMapTest,false,false,false,false,false,false,false,true,199,0,0,-0.2857142857142857,2,0.0,9,32,23,41,9
org.apache.commons.collections4.map.ListOrderedMap2Test,false,false,false,false,false,false,false,true,226,0,0,-0.13333333333333333,4,0.0,6,43,24,54,11
org.apache.commons.collections4.map.FixedSizeSortedMapTest,false,false,false,false,false,false,false,false,88,0,0,-0.3333333333333333,0,0.0,4,4,15,12,8
org.apache.commons.collections4.map.LazySortedMapTest,false,false,false,false,false,false,false,true,132,5,0,-0.19047619047619047,0,0.0,10,22,13,30,8
org.apache.commons.collections4.map.ReferenceMapTest,false,false,false,false,false,false,false,true,294,9,0,-0.17777777777777778,1,0.0,10,30,26,41,11
org.apache.commons.collections4.map.HashedMapTest,false,false,false,false,false,false,false,false,79,0,0,-0.4,0,0.0,2,9,11,16,7
org.apache.commons.collections4.map.ListOrderedMapTest,false,false,false,false,false,false,false,true,531,0,0,-0.05263157894736842,15,0.0,9,109,43,130,21
org.apache.commons.collections4.map.UnmodifiableSortedMapTest,false,false,false,false,false,false,false,false,100,0,0,-0.17857142857142858,0,0.0,3,10,21,19,9
org.apache.commons.collections4.map.LazyMapTest,false,false,false,false,false,false,false,false,105,6,0,-0.4,1,0.0,7,14,13,21,7
org.apache.commons.collections4.map.AbstractMapTest,false,true,false,true,true,true,false,true,2066,13,6,0.1495171495171495,36,63.333333333333336,18,460,269,539,79
org.apache.commons.collections4.map.AbstractSortedMapTest,false,false,false,false,false,false,false,false,396,0,0,-0.15151515151515152,0,0.0,8,10,22,23,13
org.apache.commons.collections4.map.DefaultedMapTest,false,false,false,false,false,false,false,false,149,7,0,-0.3333333333333333,4,0.0,7,26,16,34,8
org.apache.commons.collections4.map.AbstractOrderedMapTest,false,false,false,false,false,true,false,true,252,0,0,-0.13333333333333333,5,0.0,13,47,27,58,11
org.apache.commons.collections4.map.PredicatedSortedMapTest,false,false,false,false,false,false,false,true,189,10,0,-0.08888888888888889,1,0.6666666666666666,8,32,21,43,11
org.apache.commons.collections4.map.EmptyMapMutator,false,false,false,false,false,false,false,false,49,3,0,-2.0,0,0.2857142857142857,2,2,4,5,3
org.apache.commons.collections4.map.UnmodifiableMapTest,false,false,false,false,false,false,false,false,101,0,0,-0.17857142857142858,0,0.0,4,10,21,19,9
org.apache.commons.collections4.map.MultiValueMapTest,false,false,false,false,false,true,false,true,482,0,0,-0.02857142857142857,18,1.2,16,161,54,197,36
org.apache.commons.collections4.map.TransformedMapTest,false,false,false,false,false,false,false,true,155,0,0,-0.5,3,0.0,7,30,13,36,6
org.apache.commons.collections4.map.MultiKeyMapTest,false,false,false,false,false,false,false,true,479,2,1,0.08658008658008658,11,0.0,5,106,53,129,23
org.apache.commons.collections4.map.Flat3MapTest,false,false,false,false,false,true,false,false,446,2,2,0.22807017543859648,10,0.0,11,119,33,139,20
org.apache.commons.collections4.map.CaseInsensitiveMapTest,false,false,false,false,false,false,false,false,152,0,0,-0.19444444444444445,4,0.0,6,37,16,47,10
org.apache.commons.collections4.map.UnmodifiableOrderedMapTest,false,false,false,false,false,false,false,false,100,0,0,-0.17857142857142858,0,0.0,3,12,21,21,9
org.apache.commons.collections4.map.LinkedMapTest,false,false,false,false,false,false,false,true,306,0,0,-0.0989010989010989,7,0.0,10,70,31,85,15
org.apache.commons.collections4.map.ReferenceIdentityMapTest,false,false,false,false,false,false,false,true,332,2,0,-0.13636363636363635,1,0.0,7,38,28,51,13
org.apache.commons.collections4.map.IdentityMap,false,false,false,false,false,false,false,false,206,11,0,-0.2222222222222222,0,0.0,5,5,30,16,11
org.apache.commons.collections4.map.PassiveExpiringMapTest,false,false,false,false,false,false,false,false,251,0,0,-0.05228758169934641,4,5.0,6,59,27,78,19
org.apache.commons.collections4.map.PredicatedMapTest,false,false,false,false,false,false,false,true,142,7,0,-0.09523809523809523,1,0.5555555555555556,6,21,15,29,8
org.apache.commons.collections4.set.PredicatedNavigableSet,false,false,false,false,false,false,false,false,152,14,0,0.02564102564102564,5,1.3,3,26,33,40,14
org.apache.commons.collections4.set.AbstractNavigableSetDecorator,false,false,false,false,false,false,false,false,121,14,0,-0.02564102564102564,5,1.8333333333333333,2,22,28,36,14
org.apache.commons.collections4.set.UnmodifiableNavigableSet,false,false,false,false,false,false,false,false,182,19,0,-0.0718954248366013,3,0.6818181818181818,9,33,54,52,19
org.apache.commons.collections4.set.PredicatedSet,false,false,false,false,false,false,false,false,99,5,0,-0.3333333333333333,0,4.0,3,4,15,9,5
org.apache.commons.collections4.set.UnmodifiableSet,false,false,false,false,false,false,false,false,109,9,0,-0.2857142857142857,0,0.0,5,3,22,12,9
org.apache.commons.collections4.set.AbstractSerializableSetDecorator,false,false,false,false,false,false,false,false,72,3,0,-2.0,0,1.0,5,6,11,9,3
org.apache.commons.collections4.set.TransformedSortedSet,false,false,false,false,false,false,false,false,150,10,0,-0.08333333333333333,1,3.0,3,19,31,29,10
org.apache.commons.collections4.set.CompositeSet,false,false,false,false,false,true,false,false,511,10,3,0.25,4,2.0,12,40,81,66,26
org.apache.commons.collections4.set.TransformedSet,false,false,false,false,false,false,false,false,114,5,0,-0.6666666666666666,0,2.0,3,10,18,15,5
org.apache.commons.collections4.set.AbstractSetDecorator,false,false,false,false,false,false,false,false,75,5,0,-0.3333333333333333,0,4.0,2,4,10,9,5
org.apache.commons.collections4.set.TransformedNavigableSet,false,false,false,false,false,false,false,false,173,15,0,0.02197802197802198,5,1.35,3,32,42,47,15
org.apache.commons.collections4.set.PredicatedSortedSet,false,false,false,false,false,false,false,false,128,9,0,-0.07142857142857142,2,3.0,3,12,23,21,9
org.apache.commons.collections4.set.UnmodifiableSortedSet,false,false,false,false,false,false,false,false,153,14,0,-0.1282051282051282,1,1.0,8,18,39,32,14
org.apache.commons.collections4.set.MapBackedSet,false,false,false,false,false,false,false,false,180,5,8,1.0,8,1.7777777777777777,5,27,41,45,18
org.apache.commons.collections4.set.ListOrderedSet,false,false,false,false,false,true,false,false,411,14,5,0.5619047619047619,5,0.9473684210526315,12,36,65,58,22
org.apache.commons.collections4.set.AbstractSortedSetDecorator,false,false,false,false,false,false,false,false,97,9,0,-0.07142857142857142,2,3.0,3,12,18,21,9
org.apache.commons.collections4.set.TransformedSetTest,false,false,false,false,false,false,false,false,112,0,0,-0.3333333333333333,1,0.0,6,22,18,30,8
org.apache.commons.collections4.set.ListOrderedSet2Test,false,false,false,false,false,false,false,false,168,2,0,-0.06666666666666667,1,0.0,3,29,12,36,7
org.apache.commons.collections4.set.ListOrderedSetTest,false,false,false,false,false,false,false,false,291,3,0,-0.08888888888888889,7,0.0,7,58,18,69,11
org.apache.commons.collections4.set.UnmodifiableNavigableSetTest,false,false,false,false,false,false,false,false,169,8,0,0.07272727272727272,1,5.0,8,30,27,42,12
org.apache.commons.collections4.set.MapBackedSetTest,false,false,false,false,false,false,false,false,51,0,0,-2.0,0,0.0,2,1,5,4,3
org.apache.commons.collections4.set.PredicatedSetTest,false,false,false,false,false,false,false,false,125,9,0,-0.1111111111111111,1,1.25,4,19,19,29,10
org.apache.commons.collections4.set.TransformedNavigableSetTest,false,false,false,false,false,false,false,false,106,0,0,-0.4,1,0.0,9,20,17,27,7
org.apache.commons.collections4.set.AbstractSetTest,false,false,false,false,false,false,false,true,177,0,1,0.022222222222222223,2,0.0,5,35,28,46,11
org.apache.commons.collections4.set.EmptySetMutator,false,false,false,false,false,false,false,false,53,3,0,0.0,0,0.3333333333333333,3,2,7,6,4
org.apache.commons.collections4.set.UnmodifiableSetTest,false,false,false,false,false,false,false,false,98,0,0,-0.17857142857142858,0,0.0,6,13,22,22,9
org.apache.commons.collections4.set.PredicatedNavigableSetTest,false,false,false,false,false,false,false,false,133,10,0,-0.1111111111111111,1,0.0,9,25,21,36,11
org.apache.commons.collections4.set.TransformedSortedSetTest,false,false,false,false,false,false,false,false,103,0,0,-0.4,1,0.0,9,20,17,27,7
org.apache.commons.collections4.set.MapBackedSet2Test,false,false,false,false,false,false,false,false,91,0,0,-0.3,0,0.0,3,13,10,19,6
org.apache.commons.collections4.set.AbstractNavigableSetTest,false,false,false,false,false,false,false,false,338,0,0,-0.16363636363636364,0,0.0,4,15,35,27,12
org.apache.commons.collections4.set.AbstractSortedSetTest,false,false,false,false,false,false,false,false,343,0,0,-0.15151515151515152,0,0.0,4,14,38,27,13
org.apache.commons.collections4.set.CompositeSetTest,false,false,false,false,false,false,false,false,190,13,1,0.05128205128205128,3,1.1333333333333333,5,35,24,49,14
org.apache.commons.collections4.set.UnmodifiableSortedSetTest,false,false,false,false,false,false,false,false,164,8,0,0.07272727272727272,1,5.0,8,29,27,41,12
org.apache.commons.collections4.set.PredicatedSortedSetTest,false,false,false,false,false,false,false,false,133,10,0,-0.1111111111111111,1,0.0,9,25,21,36,11
org.apache.commons.collections4.junit.SetDefaultLocaleTestRule,false,false,false,false,false,false,false,false,58,2,1,0.3333333333333333,1,0.0,4,8,8,12,4
org.apache.commons.collections4.junit.ObjectToStringComparator,false,false,false,false,false,false,false,false,40,1,0,1.0,0,0.0,2,2,4,3,1
org.apache.commons.collections4.junit.AbstractAvailableLocalesTest,false,false,false,false,false,true,false,false,95,3,0,-0.6666666666666666,0,0.0,12,10,12,14,4
