className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
org.jfree.chart.entity.StandardEntityCollection,false,false,false,false,false,false,false,false,214,6,5,1.0,5,2.3333333333333335,8,18,28,29,11
org.jfree.chart.entity.ChartEntity,false,false,false,false,false,true,false,false,436,4,4,0.38011695906432746,4,2.5,14,32,60,52,20
org.jfree.chart.entity.JFreeChartEntity,false,false,false,false,false,false,false,false,214,8,1,0.027777777777777776,1,3.0,9,18,26,28,10
org.jfree.chart.entity.CategoryLabelEntity,false,false,false,false,false,false,false,false,132,0,2,1.0,2,0.0,4,6,13,11,5
org.jfree.chart.entity.AxisEntity,false,false,false,false,false,false,false,false,215,8,1,0.027777777777777776,1,3.0,9,18,26,28,10
org.jfree.chart.entity.CategoryLabelEntityTest,false,false,false,false,false,false,false,false,115,0,0,-2.0,0,0.0,6,12,5,15,3
org.jfree.chart.entity.PieSectionEntityTest,false,false,false,false,false,false,false,false,134,0,0,-2.0,0,0.0,7,16,5,19,3
org.jfree.chart.entity.CategoryItemEntityTest,false,false,false,false,false,false,false,false,125,0,0,-2.0,1,0.0,7,15,5,18,3
org.jfree.chart.entity.StandardEntityCollectionTest,false,false,false,false,false,false,false,false,117,0,0,-2.0,2,0.0,7,14,5,17,3
org.jfree.chart.entity.XYItemEntityTest,false,false,false,false,false,false,false,false,121,0,0,-2.0,0,0.0,7,14,5,17,3
org.jfree.chart.entity.LegendItemEntityTest,false,false,false,false,false,false,false,false,122,0,0,-2.0,0,0.0,7,14,5,17,3
org.jfree.chart.entity.TickLabelEntityTest,false,false,false,false,false,false,false,false,108,0,0,-2.0,0,0.0,6,12,5,15,3
org.jfree.chart.ui.NumberCellRenderer,false,false,false,false,false,false,false,false,85,0,0,-2.0,0,0.0,5,7,7,9,2
org.jfree.chart.ui.StrokeSample,false,false,false,false,false,true,false,false,163,3,1,0.3,1,1.0,13,13,15,19,6
org.jfree.chart.ui.Size2D,false,false,false,false,false,false,false,false,150,3,1,0.32142857142857145,1,0.0,2,0,20,9,9
org.jfree.chart.ui.HorizontalAlignment,false,false,false,false,false,false,false,false,130,1,1,0.5,1,1.5,2,3,14,8,5
org.jfree.chart.ui.Align,true,false,false,false,false,false,false,false,147,0,0,-2.0,0,0.0,1,9,3,11,2
org.jfree.chart.ui.LengthAdjustmentType,false,false,false,false,false,false,false,false,130,1,1,0.5,1,1.5,2,3,14,8,5
org.jfree.chart.ui.TextAnchor,true,false,false,false,false,false,false,false,320,0,1,0.2727272727272727,1,1.5,2,3,38,16,13
org.jfree.chart.ui.VerticalAlignment,false,false,false,false,false,false,false,false,134,1,1,0.5,1,1.5,2,3,14,8,5
org.jfree.chart.ui.ApplicationFrame,false,false,false,false,false,false,false,false,126,0,0,-0.3333333333333333,0,0.0,3,4,18,12,8
org.jfree.chart.ui.Drawable,false,false,false,false,false,false,false,false,48,0,0,1.0,0,0.0,2,0,1,1,1
org.jfree.chart.ui.UIUtils,false,false,false,false,false,true,false,false,207,0,0,-0.1388888888888889,1,0.4,19,29,27,39,10
org.jfree.chart.ui.GradientPaintTransformer,false,false,false,false,false,false,false,false,52,0,0,1.0,0,0.0,2,0,3,1,1
org.jfree.chart.ui.RectangleEdge,false,false,false,false,false,false,false,false,213,1,1,0.2857142857142857,1,1.5,3,7,28,16,9
org.jfree.chart.ui.FontDisplayField,false,false,false,false,false,false,false,false,97,3,0,0.0,0,1.0,4,7,9,11,4
org.jfree.chart.ui.StrokeChooserPanel,false,false,false,false,false,false,false,false,96,1,0,0.3333333333333333,1,0.0,7,12,8,16,4
org.jfree.chart.ui.StandardGradientPaintTransformer,false,false,false,false,false,false,false,false,172,5,1,0.26666666666666666,1,2.0,5,11,26,18,7
org.jfree.chart.ui.LCBLayout,false,false,false,false,false,false,false,false,264,0,0,-0.047619047619047616,0,0.0,6,17,17,25,8
org.jfree.chart.ui.FontChooserPanel,false,false,false,false,false,true,false,true,208,0,1,0.5,1,4.0,12,27,20,33,6
org.jfree.chart.ui.GradientPaintTransformType,false,false,false,false,false,false,false,false,140,0,1,0.5,1,1.5,2,3,17,8,5
org.jfree.chart.ui.RectangleInsets,false,false,false,false,false,false,false,true,534,3,5,0.3253968253968254,7,0.9117647058823529,3,49,81,78,29
org.jfree.chart.ui.PaintSample,false,false,false,false,false,false,false,false,113,2,1,0.5,1,1.0,8,8,7,13,5
org.jfree.chart.text.TextBlockAnchor,false,false,false,false,false,false,false,false,177,0,1,0.5,1,1.5,2,3,14,8,5
org.jfree.chart.text.TextUtils,false,false,false,true,false,true,false,true,790,10,1,0.047619047619047616,3,0.22988505747126436,13,131,91,154,23
org.jfree.chart.text.AttributedStringUtils,false,false,false,false,false,false,false,false,94,0,0,-2.0,0,0.0,4,6,6,8,2
org.jfree.chart.text.TextMeasurer,false,false,false,false,false,false,false,false,48,0,0,1.0,0,0.0,0,0,2,1,1
org.jfree.chart.text.G2TextMeasurer,false,false,false,false,false,false,false,false,70,0,0,0.0,0,0.0,3,4,3,6,2
org.jfree.chart.text.TextBlock,false,false,false,false,false,true,false,false,317,5,2,0.32051282051282054,3,0.4,13,28,41,42,14
org.jfree.chart.text.TextFragment,false,false,false,false,false,true,false,false,298,1,4,0.6263736263736264,4,2.0,14,22,34,37,15
org.jfree.chart.text.TextLine,false,false,false,false,false,false,false,false,255,7,4,0.8181818181818182,4,0.5,8,31,33,44,13
org.jfree.chart.text.TextBox,false,false,false,false,false,true,false,true,420,2,4,0.34057971014492755,4,0.6666666666666666,16,27,50,52,25
org.jfree.chart.editor.DefaultChartEditorFactory,false,false,false,false,false,false,false,false,68,0,0,-2.0,0,0.0,1,0,4,2,2
org.jfree.chart.editor.DefaultNumberAxisEditor,false,false,false,false,false,true,false,true,180,3,1,0.5333333333333333,2,0.0,12,30,19,37,7
org.jfree.chart.editor.DefaultValueAxisEditor,false,false,false,false,false,true,false,true,421,1,2,0.2549019607843137,3,12.0,21,55,44,74,19
org.jfree.chart.editor.DefaultAxisEditor,false,false,false,false,false,true,false,true,525,1,1,0.125,2,0.0,25,61,43,78,17
org.jfree.chart.editor.DefaultLogAxisEditor,false,false,false,false,false,false,false,false,169,2,1,0.6,1,0.0,8,27,20,34,7
org.jfree.chart.editor.ChartEditor,false,false,false,false,false,false,false,false,62,0,0,1.0,0,0.0,2,0,2,1,1
org.jfree.chart.editor.DefaultTitleEditor,false,false,false,false,false,true,false,true,304,1,1,0.3333333333333333,2,0.0,23,42,23,52,10
org.jfree.chart.editor.DefaultChartEditor,false,false,false,false,false,true,false,true,277,1,1,0.23809523809523808,1,0.0,21,31,20,39,8
org.jfree.chart.editor.DefaultPolarPlotEditor,false,false,false,false,false,true,false,false,216,1,1,0.2857142857142857,2,0.0,12,34,23,43,9
org.jfree.chart.editor.DefaultPlotEditor,false,false,false,false,false,true,false,true,633,0,0,0.2,0,7.5,33,81,47,98,17
org.jfree.chart.editor.ChartEditorManager,false,false,false,false,false,false,false,false,94,1,1,0.0,1,0.0,2,2,6,6,4
org.jfree.chart.editor.ChartEditorFactory,false,false,false,false,false,false,false,false,59,0,0,1.0,0,0.0,1,0,3,1,1
org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,false,false,false,false,false,false,false,false,71,0,0,-2.0,0,0.0,0,0,4,2,2
org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,false,false,false,false,false,false,false,false,94,1,0,-1.0,0,0.0,0,1,7,4,3
org.jfree.chart.imagemap.URLTagFragmentGenerator,false,false,false,false,false,false,false,false,67,0,0,1.0,0,0.0,4,0,3,1,1
org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,false,false,false,false,false,false,false,false,70,0,0,-2.0,0,0.0,0,1,4,3,2
org.jfree.chart.imagemap.ImageMapUtils,false,false,false,false,false,false,false,true,275,0,0,-0.06666666666666667,2,0.2631578947368421,7,26,29,33,7
org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,false,false,false,false,false,false,false,false,74,0,0,-2.0,0,0.0,0,1,4,3,2
org.jfree.chart.imagemap.ToolTipTagFragmentGenerator,false,false,false,false,false,false,false,false,65,0,0,1.0,0,0.0,0,0,3,1,1
org.jfree.chart.imagemap.StandardURLTagFragmentGeneratorTest,false,false,false,false,false,false,false,false,65,0,0,1.0,0,0.0,2,2,2,3,1
org.jfree.chart.imagemap.ImageMapUtilsTest,false,false,false,false,false,false,false,false,79,0,0,-2.0,0,0.0,2,4,4,6,2
org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest,false,false,false,false,false,false,false,false,64,0,0,1.0,0,0.0,2,2,2,3,1
org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest,false,false,false,false,false,false,false,false,66,0,0,1.0,0,0.0,2,2,3,3,1
org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGeneratorTest,false,false,false,false,false,false,false,false,66,0,0,1.0,0,0.0,2,2,3,3,1
org.jfree.chart.annotations.TextAnnotation,false,false,false,false,false,true,false,false,369,1,2,0.3333333333333333,4,0.0,14,26,38,43,17
org.jfree.chart.annotations.XYTitleAnnotation,false,false,false,false,false,true,false,true,400,1,3,0.4065934065934066,3,0.625,24,30,39,45,15
org.jfree.chart.annotations.AbstractAnnotation,false,false,false,false,false,false,false,false,225,6,1,0.3333333333333333,1,2.0,10,11,29,22,11
org.jfree.chart.annotations.XYPointerAnnotation,false,false,false,false,false,true,false,true,564,1,3,0.31601731601731603,5,0.375,26,54,46,77,23
org.jfree.chart.annotations.XYDrawableAnnotation,false,false,false,false,false,true,false,true,262,0,1,0.5,1,0.14285714285714285,14,17,18,23,6
org.jfree.chart.annotations.XYPolygonAnnotation,false,false,false,false,false,true,false,true,363,1,3,0.6363636363636364,3,0.625,24,30,38,43,13
org.jfree.chart.annotations.XYDataImageAnnotation,false,false,false,false,false,true,false,true,381,2,3,0.2857142857142857,3,0.0,17,17,48,33,16
org.jfree.chart.annotations.Annotation,false,false,false,false,false,false,false,false,69,0,0,-2.0,0,0.0,2,0,6,2,2
org.jfree.chart.annotations.XYAnnotationBoundsInfo,false,false,false,false,false,false,false,false,77,0,0,-2.0,0,0.0,1,0,7,3,3
org.jfree.chart.annotations.CategoryAnnotation,false,false,false,false,false,false,false,false,72,0,0,1.0,0,0.0,5,0,1,1,1
org.jfree.chart.annotations.XYBoxAnnotation,false,false,false,false,false,true,false,true,313,0,2,0.5714285714285714,2,0.14285714285714285,20,21,23,30,9
org.jfree.chart.annotations.XYTextAnnotation,false,false,false,false,false,true,false,true,683,1,3,0.23908045977011494,6,1.1,26,53,75,84,31
org.jfree.chart.annotations.CategoryLineAnnotation,false,false,false,false,false,true,false,true,428,2,3,0.38562091503267976,4,2.6666666666666665,25,39,47,58,19
org.jfree.chart.annotations.AbstractXYAnnotation,false,false,false,false,false,false,false,false,211,4,1,0.5,1,0.0,9,5,27,14,9
org.jfree.chart.annotations.CategoryPointerAnnotation,false,false,false,false,false,true,false,true,544,1,3,0.31601731601731603,5,0.5,26,48,46,71,23
org.jfree.chart.annotations.XYShapeAnnotation,false,false,false,false,false,true,false,true,316,1,2,0.7142857142857143,2,0.375,24,32,26,41,9
org.jfree.chart.annotations.CategoryTextAnnotation,false,false,false,false,false,true,false,true,285,2,3,0.5111111111111111,3,5.0,15,31,24,42,11
org.jfree.chart.annotations.XYAnnotation,false,false,false,false,false,false,false,false,81,0,0,1.0,0,0.0,5,0,2,1,1
org.jfree.chart.annotations.XYImageAnnotation,false,false,false,false,false,true,false,true,322,2,2,0.2727272727272727,2,4.0,19,21,37,33,12
org.jfree.chart.annotations.XYLineAnnotation,false,false,false,false,false,true,false,true,315,0,1,0.47619047619047616,1,0.14285714285714285,24,23,24,31,8
org.jfree.chart.annotations.XYImageAnnotationTest,false,false,false,false,false,false,false,false,140,0,0,1.0,0,0.0,8,0,0,0,0
org.jfree.chart.annotations.CategoryTextAnnotationTest,false,false,false,false,false,false,false,false,139,0,0,-0.6666666666666666,2,0.0,7,17,8,22,5
org.jfree.chart.annotations.XYShapeAnnotationTest,false,false,false,false,false,false,false,false,183,0,0,-0.6666666666666666,2,0.0,10,14,8,19,5
org.jfree.chart.annotations.XYPolygonAnnotationTest,false,false,false,false,false,false,false,false,166,0,0,-0.6666666666666666,2,0.0,10,14,8,19,5
org.jfree.chart.annotations.XYBoxAnnotationTest,false,false,false,false,false,true,false,false,208,0,0,-0.5,1,0.0,16,19,11,25,6
org.jfree.chart.annotations.XYDrawableAnnotationTest,false,false,false,false,false,false,false,false,204,0,0,-0.6666666666666666,2,0.0,10,14,8,19,5
org.jfree.chart.annotations.XYTextAnnotationTest,false,false,false,false,false,true,false,true,196,0,0,-0.6666666666666666,2,0.0,11,25,9,30,5
org.jfree.chart.annotations.TextAnnotationTest,false,false,false,false,false,true,false,false,188,3,0,-0.5,2,0.0,12,23,11,28,5
org.jfree.chart.annotations.CategoryLineAnnotationTest,false,false,false,false,false,false,false,false,162,0,0,-0.6666666666666666,2,0.0,8,20,8,25,5
org.jfree.chart.annotations.CategoryPointerAnnotationTest,false,false,false,false,false,false,false,true,188,0,0,-0.6666666666666666,2,0.0,9,24,8,29,5
org.jfree.chart.annotations.XYLineAnnotationTest,false,false,false,false,false,false,false,false,166,0,0,-0.6666666666666666,2,0.0,10,14,8,19,5
org.jfree.chart.annotations.XYPointerAnnotationTest,false,false,false,false,false,false,false,true,190,0,0,-0.6666666666666666,2,0.0,9,24,8,29,5
org.jfree.chart.annotations.XYTitleAnnotationTest,false,false,false,false,false,true,false,false,165,0,0,-0.6666666666666666,1,0.0,13,18,10,23,5
org.jfree.chart.axis.LogTick,false,false,false,false,false,false,false,false,78,0,0,0.0,0,0.0,2,0,5,2,2
org.jfree.chart.axis.NumberAxis,false,false,false,true,true,true,false,true,1194,3,1,0.04804804804804805,2,0.9444444444444444,22,168,123,206,38
org.jfree.chart.axis.CategoryAxis,false,false,false,true,true,true,false,true,1523,3,2,0.0783744557329463,7,0.3858267716535433,36,233,181,287,54
org.jfree.chart.axis.TickUnits,false,false,false,false,false,false,false,false,211,5,3,0.75,3,1.5,5,15,29,24,9
org.jfree.chart.axis.CategoryLabelWidthType,false,false,false,false,false,false,false,false,127,1,0,0.3333333333333333,0,1.5,3,4,11,8,4
org.jfree.chart.axis.DateTickMarkPosition,false,false,false,false,false,false,false,false,135,0,0,0.3333333333333333,0,1.5,2,3,11,7,4
org.jfree.chart.axis.CategoryLabelPosition,false,false,false,false,false,false,false,false,265,1,2,0.36363636363636365,2,2.0,5,3,24,15,12
org.jfree.chart.axis.TickUnitSource,false,false,false,false,false,false,false,false,80,0,0,-2.0,0,0.0,0,0,9,3,3
org.jfree.chart.axis.CompassFormat,false,false,false,false,false,false,false,false,161,5,0,-0.2,0,1.0,4,6,24,13,7
org.jfree.chart.axis.CategoryTick,false,false,false,false,false,false,false,false,153,1,2,0.7,2,0.0,4,2,15,8,6
org.jfree.chart.axis.TickUnit,false,false,false,false,false,false,false,false,200,2,2,0.47619047619047616,2,0.0,1,3,20,11,8
org.jfree.chart.axis.Timeline,false,false,false,false,false,false,false,false,144,0,0,-0.4,0,0.0,1,0,19,7,7
org.jfree.chart.axis.SymbolAxis,false,false,false,true,false,true,false,true,798,2,2,0.24210526315789474,2,0.3333333333333333,26,101,73,122,21
org.jfree.chart.axis.MonthDateFormat,false,false,false,false,false,true,false,false,254,3,0,-0.16666666666666666,1,0.5,14,16,32,26,10
org.jfree.chart.axis.ExtendedCategoryAxis,false,false,false,false,false,true,false,false,259,2,2,0.5555555555555556,2,1.0,17,15,35,26,11
org.jfree.chart.axis.NumberTick,false,false,false,false,false,false,false,false,104,0,1,1.0,1,0.0,1,1,4,4,3
org.jfree.chart.axis.CategoryAnchor,false,false,false,false,false,false,false,false,132,0,0,0.3333333333333333,0,1.5,2,3,11,7,4
org.jfree.chart.axis.CategoryLabelPositions,false,false,false,false,false,false,false,false,408,1,1,0.08888888888888889,2,1.2,6,11,28,22,11
org.jfree.chart.axis.NumberTickUnit,false,false,false,false,false,false,false,false,166,5,1,0.3333333333333333,1,1.5,3,8,17,15,7
org.jfree.chart.axis.Tick,false,false,false,false,false,false,false,false,183,1,1,0.23809523809523808,1,0.0,4,2,20,10,8
org.jfree.chart.axis.PeriodAxis,false,false,false,true,true,true,true,true,1212,2,3,0.16363636363636364,5,0.38333333333333336,38,167,121,213,46
org.jfree.chart.axis.LogarithmicAxis,false,false,false,true,true,false,true,true,1091,2,0,0.1168091168091168,2,1.2666666666666666,10,93,95,121,28
org.jfree.chart.axis.Axis,true,false,false,true,true,true,false,true,1720,1,1,0.07649122807017544,6,1.75,38,173,200,250,77
org.jfree.chart.axis.QuarterDateFormat,false,false,false,false,false,true,false,false,210,1,0,-0.2,0,1.0,11,7,22,14,7
org.jfree.chart.axis.LogAxis,false,false,false,true,true,true,false,true,1094,5,1,0.12955465587044535,5,0.6666666666666666,25,201,130,241,40
org.jfree.chart.axis.PeriodAxisLabelInfo,false,false,false,false,false,true,false,false,367,1,2,0.2761904761904762,2,4.0,18,13,43,29,16
org.jfree.chart.axis.AxisLocation,false,false,false,false,false,false,false,false,197,1,0,0.2,0,1.6666666666666667,3,6,21,13,7
org.jfree.chart.axis.ModuloAxis,false,false,false,false,false,false,false,false,437,3,2,0.6583333333333333,2,0.5714285714285714,4,52,55,69,17
org.jfree.chart.axis.ValueTick,false,false,false,false,false,false,false,false,148,2,1,0.6666666666666666,1,1.0,1,1,10,6,5
org.jfree.chart.axis.AxisState,false,false,false,false,false,false,false,false,192,4,2,0.25757575757575757,2,1.0,2,4,22,17,13
org.jfree.chart.axis.ValueAxis,false,false,false,true,true,true,false,true,1770,2,3,0.09014084507042254,6,0.7534246575342466,27,197,193,269,72
org.jfree.chart.axis.AxisSpace,false,false,false,false,false,false,false,false,381,2,6,0.7254901960784313,6,0.0,5,19,56,38,19
org.jfree.chart.axis.DateTickUnit,false,false,false,false,false,false,false,false,387,2,3,0.39166666666666666,3,1.5,7,23,50,40,17
org.jfree.chart.axis.CyclicNumberAxis,false,false,false,true,true,true,true,true,1184,3,4,0.23674242424242425,5,0.5357142857142857,24,135,87,169,34
org.jfree.chart.axis.DateAxis,false,false,false,true,true,true,true,true,1930,4,2,0.10040816326530612,4,0.6373626373626373,28,238,173,289,51
org.jfree.chart.axis.DateTickUnitType,false,false,false,false,false,false,false,false,176,0,0,0.16666666666666666,0,1.5,3,3,13,8,5
org.jfree.chart.axis.AxisLabelLocation,false,false,false,false,false,false,false,false,146,1,1,0.5,1,2.0,2,4,13,9,5
org.jfree.chart.axis.TickType,false,false,false,false,false,false,false,false,123,1,0,0.3333333333333333,0,1.0,2,2,11,6,4
org.jfree.chart.axis.StandardTickUnitSource,false,false,false,false,false,false,false,false,135,4,0,-0.3,0,1.0,2,8,16,14,6
org.jfree.chart.axis.AxisCollection,false,false,false,false,false,false,false,false,141,1,1,0.4,1,0.5,3,2,16,8,6
org.jfree.chart.axis.DateTick,false,false,false,false,false,false,false,false,139,0,2,1.0,2,0.0,4,4,11,9,5
org.jfree.chart.axis.NumberTickUnitSource,false,false,false,false,false,false,false,false,240,1,1,0.509090909090909,1,4.0,4,19,38,31,12
org.jfree.chart.axis.SubCategoryAxis,false,false,false,false,false,true,false,true,454,3,0,0.2564102564102564,1,0.4166666666666667,22,59,45,73,14
org.jfree.chart.axis.MarkerAxisBand,false,false,false,false,false,true,false,true,276,0,2,0.9333333333333333,2,0.45454545454545453,15,40,16,47,7
org.jfree.chart.axis.AxisSpaceTest,false,false,false,false,false,false,false,false,109,0,0,-2.0,2,0.0,4,16,5,19,3
org.jfree.chart.axis.TickUnitsTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,1,0.0,5,11,5,14,3
org.jfree.chart.axis.DateAxisTest,false,false,false,true,true,true,false,true,1265,0,0,-0.08333333333333333,41,0.3333333333333333,25,202,44,227,25
org.jfree.chart.axis.ValueAxisTest,false,false,false,false,false,true,false,true,256,3,0,-1.0,1,0.0,21,47,6,51,4
org.jfree.chart.axis.DateTickUnitTest,false,false,false,false,false,false,false,false,88,0,0,-2.0,1,0.0,4,8,5,11,3
org.jfree.chart.axis.MarkerAxisBandTest,false,false,false,false,false,false,false,false,121,0,0,-2.0,1,0.0,6,10,7,13,3
org.jfree.chart.axis.MonthDateFormatTest,false,false,false,false,false,false,false,false,152,0,0,-1.0,3,0.0,8,15,6,19,4
org.jfree.chart.axis.CyclicNumberAxisTest,false,false,false,false,false,false,false,true,149,0,0,-1.0,1,0.0,9,21,7,25,4
org.jfree.chart.axis.SymbolAxisTest,false,false,false,false,false,false,false,false,117,0,0,-2.0,0,0.0,6,12,5,15,3
org.jfree.chart.axis.StandardTickUnitSourceTest,false,false,false,false,false,false,false,false,74,0,0,-2.0,0,0.0,4,4,3,6,2
org.jfree.chart.axis.NumberAxisTest,false,false,false,false,false,true,false,true,400,4,2,0.3090909090909091,4,0.0,18,80,24,92,12
org.jfree.chart.axis.PeriodAxisLabelInfoTest,false,false,false,false,false,true,false,false,199,0,0,-0.6666666666666666,1,0.0,19,16,10,21,5
org.jfree.chart.axis.QuarterDateFormatTest,false,false,false,false,false,false,false,false,132,0,0,-1.0,3,0.0,6,17,6,21,4
org.jfree.chart.axis.NumberTickUnitTest,false,false,false,false,false,false,false,false,110,0,0,-1.0,0,0.0,6,8,6,12,4
org.jfree.chart.axis.DateTickTest,false,false,false,false,false,false,false,false,148,0,0,-1.0,1,0.0,7,13,7,17,4
org.jfree.chart.axis.CategoryLabelPositionTest,false,false,false,false,false,false,false,false,154,0,0,-2.0,1,0.0,8,9,5,12,3
org.jfree.chart.axis.CategoryLabelWidthTypeTest,false,false,false,false,false,false,false,false,89,0,0,-2.0,1,0.0,4,8,5,11,3
org.jfree.chart.axis.LogarithmicAxisTest,false,false,false,false,false,false,false,false,250,4,1,0.5555555555555556,1,0.6666666666666666,7,39,16,49,10
org.jfree.chart.axis.AxisTest,false,false,false,false,false,true,false,true,279,0,0,-1.0,2,0.0,13,40,6,44,4
org.jfree.chart.axis.CategoryTickTest,false,false,false,false,false,false,false,false,152,0,0,-1.0,2,0.0,9,15,7,19,4
org.jfree.chart.axis.AxisLocationTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,1,0.0,4,7,6,10,3
org.jfree.chart.axis.PeriodAxisTest,false,false,false,false,false,true,false,true,299,7,0,-0.2857142857142857,4,0.0,23,51,15,59,8
org.jfree.chart.axis.SubCategoryAxisTest,false,false,false,false,false,true,false,false,156,0,0,-0.6666666666666666,2,0.0,15,25,11,30,5
org.jfree.chart.axis.CategoryAxisTest,false,false,false,false,false,false,false,true,211,0,0,-0.6666666666666666,4,0.0,8,32,9,37,5
org.jfree.chart.axis.CategoryLabelPositionsTest,false,false,false,false,false,false,false,false,181,2,0,-1.0,1,0.0,6,9,5,12,3
org.jfree.chart.axis.CategoryAnchorTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,1,0.0,5,10,5,13,3
org.jfree.chart.axis.ExtendedCategoryAxisTest,false,false,false,false,false,false,false,false,164,0,0,-0.6666666666666666,4,0.0,8,27,9,32,5
org.jfree.chart.axis.ModuloAxisTest,false,false,false,false,false,false,false,false,107,0,0,-1.0,1,0.0,6,14,7,18,4
org.jfree.chart.axis.DateTickMarkPositionTest,false,false,false,false,false,false,false,false,94,0,0,-2.0,1,0.0,5,10,5,13,3
org.jfree.chart.axis.LogAxisTest,false,false,false,false,false,true,false,false,282,6,1,0.07272727272727272,3,0.0,17,60,22,72,12
org.jfree.chart.needle.PinNeedle,false,false,false,false,false,false,false,true,154,4,0,-1.0,0,0.0,7,14,15,18,4
org.jfree.chart.needle.MeterNeedle,false,false,false,false,false,true,false,false,429,2,2,0.21,2,0.3125,17,25,51,51,26
org.jfree.chart.needle.WindNeedle,false,false,false,false,false,false,false,false,129,4,0,-1.0,0,0.0,4,6,12,10,4
org.jfree.chart.needle.PointerNeedle,false,false,false,false,false,false,false,true,164,4,0,-1.0,0,0.0,5,22,15,26,4
org.jfree.chart.needle.ShipNeedle,false,false,false,false,false,false,false,true,139,4,0,-1.0,0,0.0,6,14,16,18,4
org.jfree.chart.needle.PlumNeedle,false,false,false,false,false,false,false,true,142,4,0,-1.0,0,0.0,6,15,15,19,4
org.jfree.chart.needle.LongNeedle,false,false,false,false,false,false,false,true,188,5,0,-0.6666666666666666,0,0.0,6,23,16,28,5
org.jfree.chart.needle.MiddlePinNeedle,false,false,false,false,false,false,false,true,157,4,0,-1.0,0,0.0,7,14,16,18,4
org.jfree.chart.needle.ArrowNeedle,false,false,false,false,false,false,false,true,182,3,0,0.3333333333333333,0,0.0,8,16,17,21,5
org.jfree.chart.needle.LineNeedle,false,false,false,false,false,false,false,true,133,4,0,-1.0,0,0.0,6,11,15,15,4
org.jfree.chart.needle.MeterNeedleTest,false,false,false,false,false,false,false,false,104,0,0,1.0,0,0.0,7,10,1,11,1
org.jfree.chart.needle.WindNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.MiddlePinNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.LineNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.LongNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.ArrowNeedleTest,false,false,false,false,false,false,false,false,92,0,0,-2.0,2,0.0,4,10,5,13,3
org.jfree.chart.needle.PlumNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.PointerNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.PinNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.needle.ShipNeedleTest,false,false,false,false,false,false,false,false,86,0,0,-2.0,2,0.0,3,9,5,12,3
org.jfree.chart.date.MonthConstants,true,false,false,false,false,false,false,false,69,0,0,1.0,0,0.0,0,0,0,0,0
org.jfree.chart.date.SpreadsheetDate,false,false,false,false,false,false,false,false,440,4,3,0.24561403508771928,4,1.6,2,26,68,46,20
org.jfree.chart.date.SerialDate,true,false,false,true,true,false,false,false,972,1,1,0.003864734299516908,1,1.21875,5,59,167,106,47
org.jfree.chart.title.TextTitle,false,false,false,true,true,true,false,true,924,2,3,0.26218487394957984,4,0.7333333333333333,33,77,94,113,36
org.jfree.chart.title.ShortTextTitle,false,false,false,false,false,false,false,true,242,0,0,-0.2,0,0.5,9,35,26,42,7
org.jfree.chart.title.LegendGraphic,false,false,false,true,false,true,false,true,754,2,2,0.16666666666666666,2,0.8333333333333334,24,36,75,74,38
org.jfree.chart.title.CompositeTitle,false,false,false,false,false,true,false,false,250,4,2,0.41818181818181815,2,0.4444444444444444,15,23,27,35,12
org.jfree.chart.title.ImageTitle,false,false,false,false,false,true,false,true,368,2,2,0.6222222222222222,2,0.42857142857142855,11,42,34,53,11
org.jfree.chart.title.LegendItemBlockContainer,false,false,false,false,false,true,false,false,215,1,1,0.10714285714285714,1,2.0,12,10,17,19,9
org.jfree.chart.title.PaintScaleLegend,false,false,false,false,false,true,false,true,730,2,3,0.20899470899470898,5,0.7142857142857143,27,68,71,97,29
org.jfree.chart.title.DateTitle,false,false,false,false,false,true,false,false,175,5,0,-0.6666666666666666,0,0.0,11,6,11,11,5
