project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
commons-beanutils,org.apache.commons.beanutils.IndexedTestBean,false,false,false,false,false,false,false,false,127,4,1,0.09090909090909091,1,0.0,2,4,31,17,13
commons-beanutils,org.apache.commons.beanutils.MappedPropertyTestBean,false,false,false,false,false,false,false,false,101,9,5,0.7416666666666667,5,0.0,2,17,27,34,17
commons-beanutils,org.apache.commons.beanutils.BetaBean,false,false,false,false,false,false,false,false,42,1,0,0.0,0,0.0,0,1,5,5,4
commons-beanutils,org.apache.commons.beanutils.LazyDynaListTestCase,false,false,false,false,false,true,false,true,620,4,0,-0.023333333333333334,4,0.41379310344827586,12,93,45,119,26
commons-beanutils,org.apache.commons.beanutils.TestResultSetMetaData,false,false,false,false,false,false,false,false,250,24,0,-0.06719367588932806,0,1.2,6,12,58,36,24
commons-beanutils,org.apache.commons.beanutils.ConvertUtilsTestCase,false,false,false,false,false,false,false,true,709,0,1,0.05263157894736842,9,0.5,10,73,41,94,21
commons-beanutils,org.apache.commons.beanutils.BenchBean,false,false,false,false,false,false,false,false,146,2,0,-0.06666666666666667,0,0.0,0,0,24,16,16
commons-beanutils,org.apache.commons.beanutils.LazyDynaClassTestCase,false,false,false,false,false,false,false,false,259,6,6,0.6900584795321637,6,0.0,3,69,43,89,20
commons-beanutils,org.apache.commons.beanutils.BeanPredicateTestCase,false,false,false,false,false,false,false,false,65,0,0,-0.6666666666666666,2,0.0,5,8,5,13,5
commons-beanutils,org.apache.commons.beanutils.BeanComparatorTestCase,false,false,false,false,false,false,false,false,223,3,2,0.2909090909090909,3,0.0,3,22,20,34,12
commons-beanutils,org.apache.commons.beanutils.PrimitiveBean,false,false,false,false,false,false,false,false,72,2,0,-0.1111111111111111,0,0.0,0,0,15,10,10
commons-beanutils,org.apache.commons.beanutils.FluentPropertyBeanIntrospectorTestCase,false,false,false,false,false,false,false,false,129,0,0,0.0,2,0.6666666666666666,6,23,16,28,5
commons-beanutils,org.apache.commons.beanutils.LazyDynaBeanTestCase,false,false,false,false,false,false,false,true,502,1,7,0.7052631578947368,7,0.0,8,128,39,149,21
commons-beanutils,org.apache.commons.beanutils.DynaRowSetTestCase,false,false,false,false,false,false,false,true,411,9,2,0.36363636363636365,5,0.0,8,57,32,70,13
commons-beanutils,org.apache.commons.beanutils.MappedPropertyChildBean,false,false,false,false,false,false,false,false,30,0,0,1.0,0,0.0,0,0,0,0,0
commons-beanutils,org.apache.commons.beanutils.LazyDynaMapTestCase,false,false,false,false,false,false,false,true,513,2,6,0.5523809523809524,8,0.0,10,134,39,156,22
